#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=6.dat'
#   Date of creation: 10. May 2022
#   Time of creation: 13:36:31
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(6)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 20 calculated values between 1.0000 and 20.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 3 given values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n1: 3 given values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n1          POP_COEFF      
   4.1331        1.0000e+19    1.0000e+18    2.75595873e-25     
   4.1331        1.0000e+19    1.0000e+19    2.75595873e-25     
   4.1331        1.0000e+19    1.0000e+20    2.75595873e-25     
   4.1331        1.0000e+20    1.0000e+18    6.21070010e-26     
   4.1331        1.0000e+20    1.0000e+19    6.21070010e-26     
   4.1331        1.0000e+20    1.0000e+20    6.21070010e-26     
   4.8390        1.0000e+18    1.0000e+18    1.66348516e-24     
   4.8390        1.0000e+18    1.0000e+19    1.66348516e-24     
   4.8390        1.0000e+18    1.0000e+20    1.66348516e-24     
   4.8390        1.0000e+19    1.0000e+18    4.26862594e-25     
   4.8390        1.0000e+19    1.0000e+19    4.26862594e-25     
   4.8390        1.0000e+19    1.0000e+20    4.26862594e-25     
   4.8390        1.0000e+20    1.0000e+18    9.44042113e-26     
   4.8390        1.0000e+20    1.0000e+19    9.44042113e-26     
   4.8390        1.0000e+20    1.0000e+20    9.44042113e-26     
   5.6654        1.0000e+18    1.0000e+18    2.46645826e-24     
   5.6654        1.0000e+18    1.0000e+19    2.46645826e-24     
   5.6654        1.0000e+18    1.0000e+20    2.46645826e-24     
   5.6654        1.0000e+19    1.0000e+18    6.23321536e-25     
   5.6654        1.0000e+19    1.0000e+19    6.23321536e-25     
   5.6654        1.0000e+19    1.0000e+20    6.23321536e-25     
   5.6654        1.0000e+20    1.0000e+18    1.35797809e-25     
   5.6654        1.0000e+20    1.0000e+19    1.35797809e-25     
   5.6654        1.0000e+20    1.0000e+20    1.35797809e-25     
   6.6329        1.0000e+18    1.0000e+18    3.47343387e-24     
   6.6329        1.0000e+18    1.0000e+19    3.47343387e-24     
   6.6329        1.0000e+18    1.0000e+20    3.47343387e-24     
   6.6329        1.0000e+19    1.0000e+18    8.65700288e-25     
   6.6329        1.0000e+19    1.0000e+19    8.65700288e-25     
   6.6329        1.0000e+19    1.0000e+20    8.65700288e-25     
   6.6329        1.0000e+20    1.0000e+18    1.86399895e-25     
   6.6329        1.0000e+20    1.0000e+19    1.86399895e-25     
   6.6329        1.0000e+20    1.0000e+20    1.86399895e-25     
   7.7657        1.0000e+18    1.0000e+18    4.68140875e-24     
   7.7657        1.0000e+18    1.0000e+19    4.68140875e-24     
   7.7657        1.0000e+18    1.0000e+20    4.68140875e-24     
   7.7657        1.0000e+19    1.0000e+18    1.15206994e-24     
   7.7657        1.0000e+19    1.0000e+19    1.15206994e-24     
   7.7657        1.0000e+19    1.0000e+20    1.15206994e-24     
   7.7657        1.0000e+20    1.0000e+18    2.45847766e-25     
   7.7657        1.0000e+20    1.0000e+19    2.45847766e-25     
   7.7657        1.0000e+20    1.0000e+20    2.45847766e-25     
   9.0919        1.0000e+18    1.0000e+18    6.07722883e-24     
   9.0919        1.0000e+18    1.0000e+19    6.07722883e-24     
   9.0919        1.0000e+18    1.0000e+20    6.07722883e-24     
   9.0919        1.0000e+19    1.0000e+18    1.47833423e-24     
   9.0919        1.0000e+19    1.0000e+19    1.47833423e-24     
   9.0919        1.0000e+19    1.0000e+20    1.47833423e-24     
   9.0919        1.0000e+20    1.0000e+18    3.13390752e-25     
   9.0919        1.0000e+20    1.0000e+19    3.13390752e-25     
   9.0919        1.0000e+20    1.0000e+20    3.13390752e-25     
   10.6446       1.0000e+18    1.0000e+18    7.63997895e-24     
   10.6446       1.0000e+18    1.0000e+19    7.63997895e-24     
   10.6446       1.0000e+18    1.0000e+20    7.63997895e-24     
   10.6446       1.0000e+19    1.0000e+18    1.83892741e-24     
   10.6446       1.0000e+19    1.0000e+19    1.83892741e-24     
   10.6446       1.0000e+19    1.0000e+20    1.83892741e-24     
   10.6446       1.0000e+20    1.0000e+18    3.88006739e-25     
   10.6446       1.0000e+20    1.0000e+19    3.88006739e-25     
   10.6446       1.0000e+20    1.0000e+20    3.88006739e-25     
   12.4625       1.0000e+18    1.0000e+18    9.34349797e-24     
   12.4625       1.0000e+18    1.0000e+19    9.34349797e-24     
   12.4625       1.0000e+18    1.0000e+20    9.34349797e-24     
   12.4625       1.0000e+19    1.0000e+18    2.22752229e-24     
   12.4625       1.0000e+19    1.0000e+19    2.22752229e-24     
   12.4625       1.0000e+19    1.0000e+20    2.22752229e-24     
   12.4625       1.0000e+20    1.0000e+18    4.68520148e-25     
   12.4625       1.0000e+20    1.0000e+19    4.68520148e-25     
   12.4625       1.0000e+20    1.0000e+20    4.68520148e-25     
   14.5908       1.0000e+18    1.0000e+18    1.11587891e-23     
   14.5908       1.0000e+18    1.0000e+19    1.11587891e-23     
   14.5908       1.0000e+18    1.0000e+20    1.11587891e-23     
   14.5908       1.0000e+19    1.0000e+18    2.63762954e-24     
   14.5908       1.0000e+19    1.0000e+19    2.63762954e-24     
   14.5908       1.0000e+19    1.0000e+20    2.63762954e-24     
   14.5908       1.0000e+20    1.0000e+18    5.53699661e-25     
   14.5908       1.0000e+20    1.0000e+19    5.53699661e-25     
   14.5908       1.0000e+20    1.0000e+20    5.53699661e-25     
   17.0826       1.0000e+18    1.0000e+18    1.30559282e-23     
   17.0826       1.0000e+18    1.0000e+19    1.30559282e-23     
   17.0826       1.0000e+18    1.0000e+20    1.30559282e-23     
   17.0826       1.0000e+19    1.0000e+18    3.06298819e-24     
   17.0826       1.0000e+19    1.0000e+19    3.06298819e-24     
   17.0826       1.0000e+19    1.0000e+20    3.06298819e-24     
   17.0826       1.0000e+20    1.0000e+18    6.42323292e-25     
   17.0826       1.0000e+20    1.0000e+19    6.42323292e-25     
   17.0826       1.0000e+20    1.0000e+20    6.42323292e-25     
   20.0000       1.0000e+18    1.0000e+18    1.50044458e-23     
   20.0000       1.0000e+18    1.0000e+19    1.50044458e-23     
   20.0000       1.0000e+18    1.0000e+20    1.50044458e-23     
   20.0000       1.0000e+19    1.0000e+18    3.49753704e-24     
   20.0000       1.0000e+19    1.0000e+19    3.49753704e-24     
   20.0000       1.0000e+19    1.0000e+20    3.49753704e-24     
   20.0000       1.0000e+20    1.0000e+18    7.33175521e-25     
   20.0000       1.0000e+20    1.0000e+19    7.33175521e-25     
   20.0000       1.0000e+20    1.0000e+20    7.33175521e-25     
