#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 10. May 2022
#   Time of creation: 13:36:31
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 20 calculated values between 1.0000 and 20.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 3 given values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n1: 3 given values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n1          POP_COEFF      
   1.6048        1.0000e+20    1.0000e+18    2.10669111e-26     
   1.6048        1.0000e+20    1.0000e+19    2.10669111e-26     
   1.6048        1.0000e+20    1.0000e+20    2.10669111e-26     
   1.8789        1.0000e+18    1.0000e+18    1.67074944e-25     
   1.8789        1.0000e+18    1.0000e+19    1.67074944e-25     
   1.8789        1.0000e+18    1.0000e+20    1.67074944e-25     
   1.8789        1.0000e+19    1.0000e+18    1.33607826e-25     
   1.8789        1.0000e+19    1.0000e+19    1.33607826e-25     
   1.8789        1.0000e+19    1.0000e+20    1.33607826e-25     
   1.8789        1.0000e+20    1.0000e+18    5.54531923e-26     
   1.8789        1.0000e+20    1.0000e+19    5.54531923e-26     
   1.8789        1.0000e+20    1.0000e+20    5.54531923e-26     
   2.1998        1.0000e+18    1.0000e+18    4.10668985e-25     
   2.1998        1.0000e+18    1.0000e+19    4.10668985e-25     
   2.1998        1.0000e+18    1.0000e+20    4.10668985e-25     
   2.1998        1.0000e+19    1.0000e+18    3.20573193e-25     
   2.1998        1.0000e+19    1.0000e+19    3.20573193e-25     
   2.1998        1.0000e+19    1.0000e+20    3.20573193e-25     
   2.1998        1.0000e+20    1.0000e+18    1.25879881e-25     
   2.1998        1.0000e+20    1.0000e+19    1.25879881e-25     
   2.1998        1.0000e+20    1.0000e+20    1.25879881e-25     
   2.5754        1.0000e+18    1.0000e+18    8.83791796e-25     
   2.5754        1.0000e+18    1.0000e+19    8.83791796e-25     
   2.5754        1.0000e+18    1.0000e+20    8.83791796e-25     
   2.5754        1.0000e+19    1.0000e+18    6.74366476e-25     
   2.5754        1.0000e+19    1.0000e+19    6.74366476e-25     
   2.5754        1.0000e+19    1.0000e+20    6.74366476e-25     
   2.5754        1.0000e+20    1.0000e+18    2.52411219e-25     
   2.5754        1.0000e+20    1.0000e+19    2.52411219e-25     
   2.5754        1.0000e+20    1.0000e+20    2.52411219e-25     
   3.0153        1.0000e+18    1.0000e+18    1.69855292e-24     
   3.0153        1.0000e+18    1.0000e+19    1.69855292e-24     
   3.0153        1.0000e+18    1.0000e+20    1.69855292e-24     
   3.0153        1.0000e+19    1.0000e+18    1.26913369e-24     
   3.0153        1.0000e+19    1.0000e+19    1.26913369e-24     
   3.0153        1.0000e+19    1.0000e+20    1.26913369e-24     
   3.0153        1.0000e+20    1.0000e+18    4.56158376e-25     
   3.0153        1.0000e+20    1.0000e+19    4.56158376e-25     
   3.0153        1.0000e+20    1.0000e+20    4.56158376e-25     
   3.5302        1.0000e+18    1.0000e+18    2.96414561e-24     
   3.5302        1.0000e+18    1.0000e+19    2.96414561e-24     
   3.5302        1.0000e+18    1.0000e+20    2.96414561e-24     
   3.5302        1.0000e+19    1.0000e+18    2.17330870e-24     
   3.5302        1.0000e+19    1.0000e+19    2.17330870e-24     
   3.5302        1.0000e+19    1.0000e+20    2.17330870e-24     
   3.5302        1.0000e+20    1.0000e+18    7.55487072e-25     
   3.5302        1.0000e+20    1.0000e+19    7.55487072e-25     
   3.5302        1.0000e+20    1.0000e+20    7.55487072e-25     
   4.1331        1.0000e+18    1.0000e+18    4.76326716e-24     
   4.1331        1.0000e+18    1.0000e+19    4.76326716e-24     
   4.1331        1.0000e+18    1.0000e+20    4.76326716e-24     
   4.1331        1.0000e+19    1.0000e+18    3.43506397e-24     
   4.1331        1.0000e+19    1.0000e+19    3.43506397e-24     
   4.1331        1.0000e+19    1.0000e+20    3.43506397e-24     
   4.1331        1.0000e+20    1.0000e+18    1.16273889e-24     
   4.1331        1.0000e+20    1.0000e+19    1.16273889e-24     
   4.1331        1.0000e+20    1.0000e+20    1.16273889e-24     
   4.8390        1.0000e+18    1.0000e+18    7.13229388e-24     
   4.8390        1.0000e+18    1.0000e+19    7.13229388e-24     
   4.8390        1.0000e+18    1.0000e+20    7.13229388e-24     
   4.8390        1.0000e+19    1.0000e+18    5.07163974e-24     
   4.8390        1.0000e+19    1.0000e+19    5.07163974e-24     
   4.8390        1.0000e+19    1.0000e+20    5.07163974e-24     
   4.8390        1.0000e+20    1.0000e+18    1.68227300e-24     
   4.8390        1.0000e+20    1.0000e+19    1.68227300e-24     
   4.8390        1.0000e+20    1.0000e+20    1.68227300e-24     
   5.6654        1.0000e+18    1.0000e+18    1.00509930e-23     
   5.6654        1.0000e+18    1.0000e+19    1.00509930e-23     
   5.6654        1.0000e+18    1.0000e+20    1.00509930e-23     
   5.6654        1.0000e+19    1.0000e+18    7.06530160e-24     
   5.6654        1.0000e+19    1.0000e+19    7.06530160e-24     
   5.6654        1.0000e+19    1.0000e+20    7.06530160e-24     
   5.6654        1.0000e+20    1.0000e+18    2.31013198e-24     
   5.6654        1.0000e+20    1.0000e+19    2.31013198e-24     
   5.6654        1.0000e+20    1.0000e+20    2.31013198e-24     
   6.6329        1.0000e+18    1.0000e+18    1.34440425e-23     
   6.6329        1.0000e+18    1.0000e+19    1.34440425e-23     
   6.6329        1.0000e+18    1.0000e+20    1.34440425e-23     
   6.6329        1.0000e+19    1.0000e+18    9.36629812e-24     
   6.6329        1.0000e+19    1.0000e+19    9.36629812e-24     
   6.6329        1.0000e+19    1.0000e+20    9.36629812e-24     
   6.6329        1.0000e+20    1.0000e+18    3.03512407e-24     
   6.6329        1.0000e+20    1.0000e+19    3.03512407e-24     
   6.6329        1.0000e+20    1.0000e+20    3.03512407e-24     
   7.7657        1.0000e+18    1.0000e+18    1.71930395e-23     
   7.7657        1.0000e+18    1.0000e+19    1.71930395e-23     
   7.7657        1.0000e+18    1.0000e+20    1.71930395e-23     
   7.7657        1.0000e+19    1.0000e+18    1.19012574e-23     
   7.7657        1.0000e+19    1.0000e+19    1.19012574e-23     
   7.7657        1.0000e+19    1.0000e+20    1.19012574e-23     
   7.7657        1.0000e+20    1.0000e+18    3.84082624e-24     
   7.7657        1.0000e+20    1.0000e+19    3.84082624e-24     
   7.7657        1.0000e+20    1.0000e+20    3.84082624e-24     
   9.0919        1.0000e+18    1.0000e+18    2.11546541e-23     
   9.0919        1.0000e+18    1.0000e+19    2.11546541e-23     
   9.0919        1.0000e+18    1.0000e+20    2.11546541e-23     
   9.0919        1.0000e+19    1.0000e+18    1.45841563e-23     
   9.0919        1.0000e+19    1.0000e+19    1.45841563e-23     
   9.0919        1.0000e+19    1.0000e+20    1.45841563e-23     
   9.0919        1.0000e+20    1.0000e+18    4.70787412e-24     
   9.0919        1.0000e+20    1.0000e+19    4.70787412e-24     
   9.0919        1.0000e+20    1.0000e+20    4.70787412e-24     
   10.6446       1.0000e+18    1.0000e+18    2.51804251e-23     
   10.6446       1.0000e+18    1.0000e+19    2.51804251e-23     
   10.6446       1.0000e+18    1.0000e+20    2.51804251e-23     
   10.6446       1.0000e+19    1.0000e+18    1.73274319e-23     
   10.6446       1.0000e+19    1.0000e+19    1.73274319e-23     
   10.6446       1.0000e+19    1.0000e+20    1.73274319e-23     
   10.6446       1.0000e+20    1.0000e+18    5.61614533e-24     
   10.6446       1.0000e+20    1.0000e+19    5.61614533e-24     
   10.6446       1.0000e+20    1.0000e+20    5.61614533e-24     
   12.4625       1.0000e+18    1.0000e+18    2.91340577e-23     
   12.4625       1.0000e+18    1.0000e+19    2.91340577e-23     
   12.4625       1.0000e+18    1.0000e+20    2.91340577e-23     
   12.4625       1.0000e+19    1.0000e+18    2.00512304e-23     
   12.4625       1.0000e+19    1.0000e+19    2.00512304e-23     
   12.4625       1.0000e+19    1.0000e+20    2.00512304e-23     
   12.4625       1.0000e+20    1.0000e+18    6.54652611e-24     
   12.4625       1.0000e+20    1.0000e+19    6.54652611e-24     
   12.4625       1.0000e+20    1.0000e+20    6.54652611e-24     
   14.5908       1.0000e+18    1.0000e+18    3.29027763e-23     
   14.5908       1.0000e+18    1.0000e+19    3.29027763e-23     
   14.5908       1.0000e+18    1.0000e+20    3.29027763e-23     
   14.5908       1.0000e+19    1.0000e+18    2.26891104e-23     
   14.5908       1.0000e+19    1.0000e+19    2.26891104e-23     
   14.5908       1.0000e+19    1.0000e+20    2.26891104e-23     
   14.5908       1.0000e+20    1.0000e+18    7.48197348e-24     
   14.5908       1.0000e+20    1.0000e+19    7.48197348e-24     
   14.5908       1.0000e+20    1.0000e+20    7.48197348e-24     
   17.0826       1.0000e+18    1.0000e+18    3.64012548e-23     
   17.0826       1.0000e+18    1.0000e+19    3.64012548e-23     
   17.0826       1.0000e+18    1.0000e+20    3.64012548e-23     
   17.0826       1.0000e+19    1.0000e+18    2.51895720e-23     
   17.0826       1.0000e+19    1.0000e+19    2.51895720e-23     
   17.0826       1.0000e+19    1.0000e+20    2.51895720e-23     
   17.0826       1.0000e+20    1.0000e+18    8.40783750e-24     
   17.0826       1.0000e+20    1.0000e+19    8.40783750e-24     
   17.0826       1.0000e+20    1.0000e+20    8.40783750e-24     
   20.0000       1.0000e+18    1.0000e+18    3.95675685e-23     
   20.0000       1.0000e+18    1.0000e+19    3.95675685e-23     
   20.0000       1.0000e+18    1.0000e+20    3.95675685e-23     
   20.0000       1.0000e+19    1.0000e+18    2.75130459e-23     
   20.0000       1.0000e+19    1.0000e+19    2.75130459e-23     
   20.0000       1.0000e+19    1.0000e+20    2.75130459e-23     
   20.0000       1.0000e+20    1.0000e+18    9.31124717e-24     
   20.0000       1.0000e+20    1.0000e+19    9.31124717e-24     
   20.0000       1.0000e+20    1.0000e+20    9.31124717e-24     
