#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=7.dat'
#   Date of creation: 10. May 2022
#   Time of creation: 13:36:31
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H(1)'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 20 calculated values between 1.0000 and 20.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 3 given values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n1: 3 given values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n1          POP_COEFF      
   4.1331        1.0000e+20    1.0000e+20    3.33326515e-26     
   4.8390        1.0000e+18    1.0000e+18    9.68312401e-25     
   4.8390        1.0000e+18    1.0000e+19    9.68312401e-25     
   4.8390        1.0000e+18    1.0000e+20    9.68312401e-25     
   4.8390        1.0000e+19    1.0000e+18    2.34451571e-25     
   4.8390        1.0000e+19    1.0000e+19    2.34451571e-25     
   4.8390        1.0000e+19    1.0000e+20    2.34451571e-25     
   4.8390        1.0000e+20    1.0000e+18    5.10260381e-26     
   4.8390        1.0000e+20    1.0000e+19    5.10260381e-26     
   4.8390        1.0000e+20    1.0000e+20    5.10260381e-26     
   5.6654        1.0000e+18    1.0000e+18    1.44693216e-24     
   5.6654        1.0000e+18    1.0000e+19    1.44693216e-24     
   5.6654        1.0000e+18    1.0000e+20    1.44693216e-24     
   5.6654        1.0000e+19    1.0000e+18    3.44827823e-25     
   5.6654        1.0000e+19    1.0000e+19    3.44827823e-25     
   5.6654        1.0000e+19    1.0000e+20    3.44827823e-25     
   5.6654        1.0000e+20    1.0000e+18    7.38941801e-26     
   5.6654        1.0000e+20    1.0000e+19    7.38941801e-26     
   5.6654        1.0000e+20    1.0000e+20    7.38941801e-26     
   6.6329        1.0000e+18    1.0000e+18    2.05363365e-24     
   6.6329        1.0000e+18    1.0000e+19    2.05363365e-24     
   6.6329        1.0000e+18    1.0000e+20    2.05363365e-24     
   6.6329        1.0000e+19    1.0000e+18    4.82268370e-25     
   6.6329        1.0000e+19    1.0000e+19    4.82268370e-25     
   6.6329        1.0000e+19    1.0000e+20    4.82268370e-25     
   6.6329        1.0000e+20    1.0000e+18    1.02078776e-25     
   6.6329        1.0000e+20    1.0000e+19    1.02078776e-25     
   6.6329        1.0000e+20    1.0000e+20    1.02078776e-25     
   7.7657        1.0000e+18    1.0000e+18    2.78962435e-24     
   7.7657        1.0000e+18    1.0000e+19    2.78962435e-24     
   7.7657        1.0000e+18    1.0000e+20    2.78962435e-24     
   7.7657        1.0000e+19    1.0000e+18    6.46168821e-25     
   7.7657        1.0000e+19    1.0000e+19    6.46168821e-25     
   7.7657        1.0000e+19    1.0000e+20    6.46168821e-25     
   7.7657        1.0000e+20    1.0000e+18    1.35454115e-25     
   7.7657        1.0000e+20    1.0000e+19    1.35454115e-25     
   7.7657        1.0000e+20    1.0000e+20    1.35454115e-25     
   9.0919        1.0000e+18    1.0000e+18    3.65000785e-24     
   9.0919        1.0000e+18    1.0000e+19    3.65000785e-24     
   9.0919        1.0000e+18    1.0000e+20    3.65000785e-24     
   9.0919        1.0000e+19    1.0000e+18    8.34653879e-25     
   9.0919        1.0000e+19    1.0000e+19    8.34653879e-25     
   9.0919        1.0000e+19    1.0000e+20    8.34653879e-25     
   9.0919        1.0000e+20    1.0000e+18    1.73667813e-25     
   9.0919        1.0000e+20    1.0000e+19    1.73667813e-25     
   9.0919        1.0000e+20    1.0000e+20    1.73667813e-25     
   10.6446       1.0000e+18    1.0000e+18    4.62495640e-24     
   10.6446       1.0000e+18    1.0000e+19    4.62495640e-24     
   10.6446       1.0000e+18    1.0000e+20    4.62495640e-24     
   10.6446       1.0000e+19    1.0000e+18    1.04493465e-24     
   10.6446       1.0000e+19    1.0000e+19    1.04493465e-24     
   10.6446       1.0000e+19    1.0000e+20    1.04493465e-24     
   10.6446       1.0000e+20    1.0000e+18    2.16200726e-25     
   10.6446       1.0000e+20    1.0000e+19    2.16200726e-25     
   10.6446       1.0000e+20    1.0000e+20    2.16200726e-25     
   12.4625       1.0000e+18    1.0000e+18    5.70097592e-24     
   12.4625       1.0000e+18    1.0000e+19    5.70097592e-24     
   12.4625       1.0000e+18    1.0000e+20    5.70097592e-24     
   12.4625       1.0000e+19    1.0000e+18    1.27368279e-24     
   12.4625       1.0000e+19    1.0000e+19    1.27368279e-24     
   12.4625       1.0000e+19    1.0000e+20    1.27368279e-24     
   12.4625       1.0000e+20    1.0000e+18    2.62429890e-25     
   12.4625       1.0000e+20    1.0000e+19    2.62429890e-25     
   12.4625       1.0000e+20    1.0000e+20    2.62429890e-25     
   14.5908       1.0000e+18    1.0000e+18    6.86219360e-24     
   14.5908       1.0000e+18    1.0000e+19    6.86219360e-24     
   14.5908       1.0000e+18    1.0000e+20    6.86219360e-24     
   14.5908       1.0000e+19    1.0000e+18    1.51736008e-24     
   14.5908       1.0000e+19    1.0000e+19    1.51736008e-24     
   14.5908       1.0000e+19    1.0000e+20    1.51736008e-24     
   14.5908       1.0000e+20    1.0000e+18    3.11682725e-25     
   14.5908       1.0000e+20    1.0000e+19    3.11682725e-25     
   14.5908       1.0000e+20    1.0000e+20    3.11682725e-25     
   17.0826       1.0000e+18    1.0000e+18    8.09145625e-24     
   17.0826       1.0000e+18    1.0000e+19    8.09145625e-24     
   17.0826       1.0000e+18    1.0000e+20    8.09145625e-24     
   17.0826       1.0000e+19    1.0000e+18    1.77244591e-24     
   17.0826       1.0000e+19    1.0000e+19    1.77244591e-24     
   17.0826       1.0000e+19    1.0000e+20    1.77244591e-24     
   17.0826       1.0000e+20    1.0000e+18    3.63275082e-25     
   17.0826       1.0000e+20    1.0000e+19    3.63275082e-25     
   17.0826       1.0000e+20    1.0000e+20    3.63275082e-25     
   20.0000       1.0000e+18    1.0000e+18    9.37056215e-24     
   20.0000       1.0000e+18    1.0000e+19    9.37056215e-24     
   20.0000       1.0000e+18    1.0000e+20    9.37056215e-24     
   20.0000       1.0000e+19    1.0000e+18    2.03543288e-24     
   20.0000       1.0000e+19    1.0000e+19    2.03543288e-24     
   20.0000       1.0000e+19    1.0000e+20    2.03543288e-24     
   20.0000       1.0000e+20    1.0000e+18    4.16511945e-25     
   20.0000       1.0000e+20    1.0000e+19    4.16511945e-25     
   20.0000       1.0000e+20    1.0000e+20    4.16511945e-25     
