#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=7.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   2.1544        1.2915e+19    1.6681e+18    3.92250448e-29     
   2.1544        1.2915e+19    2.7826e+18    3.92250448e-29     
   2.1544        1.2915e+19    4.6416e+18    3.92250448e-29     
   2.1544        1.2915e+19    7.7426e+18    3.92250448e-29     
   2.1544        1.2915e+19    1.2915e+19    3.92250448e-29     
   2.1544        1.2915e+19    2.1544e+19    3.92250448e-29     
   2.1544        1.2915e+19    3.5938e+19    3.92250448e-29     
   2.1544        1.2915e+19    5.9948e+19    3.92250448e-29     
   2.1544        1.2915e+19    1.0000e+20    3.92250448e-29     
   2.1544        2.1544e+19    1.0000e+18    3.17061931e-29     
   2.1544        2.1544e+19    1.6681e+18    3.17061931e-29     
   2.1544        2.1544e+19    2.7826e+18    3.17061931e-29     
   2.1544        2.1544e+19    4.6416e+18    3.17061931e-29     
   2.1544        2.1544e+19    7.7426e+18    3.17061931e-29     
   2.1544        2.1544e+19    1.2915e+19    3.17061931e-29     
   2.1544        2.1544e+19    2.1544e+19    3.17061931e-29     
   2.1544        2.1544e+19    3.5938e+19    3.17061931e-29     
   2.1544        2.1544e+19    5.9948e+19    3.17061931e-29     
   2.1544        2.1544e+19    1.0000e+20    3.17061931e-29     
   2.1544        3.5938e+19    1.0000e+18    2.53476395e-29     
   2.1544        3.5938e+19    1.6681e+18    2.53476395e-29     
   2.1544        3.5938e+19    2.7826e+18    2.53476395e-29     
   2.1544        3.5938e+19    4.6416e+18    2.53476395e-29     
   2.1544        3.5938e+19    7.7426e+18    2.53476395e-29     
   2.1544        3.5938e+19    1.2915e+19    2.53476395e-29     
   2.1544        3.5938e+19    2.1544e+19    2.53476395e-29     
   2.1544        3.5938e+19    3.5938e+19    2.53476395e-29     
   2.1544        3.5938e+19    5.9948e+19    2.53476395e-29     
   2.1544        3.5938e+19    1.0000e+20    2.53476395e-29     
   2.1544        5.9948e+19    1.0000e+18    2.00973657e-29     
   2.1544        5.9948e+19    1.6681e+18    2.00973657e-29     
   2.1544        5.9948e+19    2.7826e+18    2.00973657e-29     
   2.1544        5.9948e+19    4.6416e+18    2.00973657e-29     
   2.1544        5.9948e+19    7.7426e+18    2.00973657e-29     
   2.1544        5.9948e+19    1.2915e+19    2.00973657e-29     
   2.1544        5.9948e+19    2.1544e+19    2.00973657e-29     
   2.1544        5.9948e+19    3.5938e+19    2.00973657e-29     
   2.1544        5.9948e+19    5.9948e+19    2.00973657e-29     
   2.1544        5.9948e+19    1.0000e+20    2.00973657e-29     
   2.1544        1.0000e+20    1.0000e+18    1.59421334e-29     
   2.1544        1.0000e+20    1.6681e+18    1.59421334e-29     
   2.1544        1.0000e+20    2.7826e+18    1.59421334e-29     
   2.1544        1.0000e+20    4.6416e+18    1.59421334e-29     
   2.1544        1.0000e+20    7.7426e+18    1.59421334e-29     
   2.1544        1.0000e+20    1.2915e+19    1.59421334e-29     
   2.1544        1.0000e+20    2.1544e+19    1.59421334e-29     
   2.1544        1.0000e+20    3.5938e+19    1.59421334e-29     
   2.1544        1.0000e+20    5.9948e+19    1.59421334e-29     
   2.1544        1.0000e+20    1.0000e+20    1.59421334e-29     
   2.7826        1.0000e+18    1.0000e+18    6.74566154e-28     
   2.7826        1.0000e+18    1.6681e+18    6.74566154e-28     
   2.7826        1.0000e+18    2.7826e+18    6.74566154e-28     
   2.7826        1.0000e+18    4.6416e+18    6.74566154e-28     
   2.7826        1.0000e+18    7.7426e+18    6.74566154e-28     
   2.7826        1.0000e+18    1.2915e+19    6.74566154e-28     
   2.7826        1.0000e+18    2.1544e+19    6.74566154e-28     
   2.7826        1.0000e+18    3.5938e+19    6.74566154e-28     
   2.7826        1.0000e+18    5.9948e+19    6.74566154e-28     
   2.7826        1.0000e+18    1.0000e+20    6.74566154e-28     
   2.7826        1.6681e+18    1.0000e+18    5.53871190e-28     
   2.7826        1.6681e+18    1.6681e+18    5.53871190e-28     
   2.7826        1.6681e+18    2.7826e+18    5.53871190e-28     
   2.7826        1.6681e+18    4.6416e+18    5.53871190e-28     
   2.7826        1.6681e+18    7.7426e+18    5.53871190e-28     
   2.7826        1.6681e+18    1.2915e+19    5.53871190e-28     
   2.7826        1.6681e+18    2.1544e+19    5.53871190e-28     
   2.7826        1.6681e+18    3.5938e+19    5.53871190e-28     
   2.7826        1.6681e+18    5.9948e+19    5.53871190e-28     
   2.7826        1.6681e+18    1.0000e+20    5.53871190e-28     
   2.7826        2.7826e+18    1.0000e+18    4.54087593e-28     
   2.7826        2.7826e+18    1.6681e+18    4.54087593e-28     
   2.7826        2.7826e+18    2.7826e+18    4.54087593e-28     
   2.7826        2.7826e+18    4.6416e+18    4.54087593e-28     
   2.7826        2.7826e+18    7.7426e+18    4.54087593e-28     
   2.7826        2.7826e+18    1.2915e+19    4.54087593e-28     
   2.7826        2.7826e+18    2.1544e+19    4.54087593e-28     
   2.7826        2.7826e+18    3.5938e+19    4.54087593e-28     
   2.7826        2.7826e+18    5.9948e+19    4.54087593e-28     
   2.7826        2.7826e+18    1.0000e+20    4.54087593e-28     
   2.7826        4.6416e+18    1.0000e+18    3.71976881e-28     
   2.7826        4.6416e+18    1.6681e+18    3.71976881e-28     
   2.7826        4.6416e+18    2.7826e+18    3.71976881e-28     
   2.7826        4.6416e+18    4.6416e+18    3.71976881e-28     
   2.7826        4.6416e+18    7.7426e+18    3.71976881e-28     
   2.7826        4.6416e+18    1.2915e+19    3.71976881e-28     
   2.7826        4.6416e+18    2.1544e+19    3.71976881e-28     
   2.7826        4.6416e+18    3.5938e+19    3.71976881e-28     
   2.7826        4.6416e+18    5.9948e+19    3.71976881e-28     
   2.7826        4.6416e+18    1.0000e+20    3.71976881e-28     
   2.7826        7.7426e+18    1.0000e+18    3.04392547e-28     
   2.7826        7.7426e+18    1.6681e+18    3.04392547e-28     
   2.7826        7.7426e+18    2.7826e+18    3.04392547e-28     
   2.7826        7.7426e+18    4.6416e+18    3.04392547e-28     
   2.7826        7.7426e+18    7.7426e+18    3.04392547e-28     
   2.7826        7.7426e+18    1.2915e+19    3.04392547e-28     
   2.7826        7.7426e+18    2.1544e+19    3.04392547e-28     
   2.7826        7.7426e+18    3.5938e+19    3.04392547e-28     
   2.7826        7.7426e+18    5.9948e+19    3.04392547e-28     
   2.7826        7.7426e+18    1.0000e+20    3.04392547e-28     
   2.7826        1.2915e+19    1.0000e+18    2.48019904e-28     
   2.7826        1.2915e+19    1.6681e+18    2.48019904e-28     
   2.7826        1.2915e+19    2.7826e+18    2.48019904e-28     
   2.7826        1.2915e+19    4.6416e+18    2.48019904e-28     
   2.7826        1.2915e+19    7.7426e+18    2.48019904e-28     
   2.7826        1.2915e+19    1.2915e+19    2.48019904e-28     
   2.7826        1.2915e+19    2.1544e+19    2.48019904e-28     
   2.7826        1.2915e+19    3.5938e+19    2.48019904e-28     
   2.7826        1.2915e+19    5.9948e+19    2.48019904e-28     
   2.7826        1.2915e+19    1.0000e+20    2.48019904e-28     
   2.7826        2.1544e+19    1.0000e+18    2.00223426e-28     
   2.7826        2.1544e+19    1.6681e+18    2.00223426e-28     
   2.7826        2.1544e+19    2.7826e+18    2.00223426e-28     
   2.7826        2.1544e+19    4.6416e+18    2.00223426e-28     
   2.7826        2.1544e+19    7.7426e+18    2.00223426e-28     
   2.7826        2.1544e+19    1.2915e+19    2.00223426e-28     
   2.7826        2.1544e+19    2.1544e+19    2.00223426e-28     
   2.7826        2.1544e+19    3.5938e+19    2.00223426e-28     
   2.7826        2.1544e+19    5.9948e+19    2.00223426e-28     
   2.7826        2.1544e+19    1.0000e+20    2.00223426e-28     
   2.7826        3.5938e+19    1.0000e+18    1.59847003e-28     
   2.7826        3.5938e+19    1.6681e+18    1.59847003e-28     
   2.7826        3.5938e+19    2.7826e+18    1.59847003e-28     
   2.7826        3.5938e+19    4.6416e+18    1.59847003e-28     
   2.7826        3.5938e+19    7.7426e+18    1.59847003e-28     
   2.7826        3.5938e+19    1.2915e+19    1.59847003e-28     
   2.7826        3.5938e+19    2.1544e+19    1.59847003e-28     
   2.7826        3.5938e+19    3.5938e+19    1.59847003e-28     
   2.7826        3.5938e+19    5.9948e+19    1.59847003e-28     
   2.7826        3.5938e+19    1.0000e+20    1.59847003e-28     
   2.7826        5.9948e+19    1.0000e+18    1.26793157e-28     
   2.7826        5.9948e+19    1.6681e+18    1.26793157e-28     
   2.7826        5.9948e+19    2.7826e+18    1.26793157e-28     
   2.7826        5.9948e+19    4.6416e+18    1.26793157e-28     
   2.7826        5.9948e+19    7.7426e+18    1.26793157e-28     
   2.7826        5.9948e+19    1.2915e+19    1.26793157e-28     
   2.7826        5.9948e+19    2.1544e+19    1.26793157e-28     
   2.7826        5.9948e+19    3.5938e+19    1.26793157e-28     
   2.7826        5.9948e+19    5.9948e+19    1.26793157e-28     
   2.7826        5.9948e+19    1.0000e+20    1.26793157e-28     
   2.7826        1.0000e+20    1.0000e+18    1.00822469e-28     
   2.7826        1.0000e+20    1.6681e+18    1.00822469e-28     
   2.7826        1.0000e+20    2.7826e+18    1.00822469e-28     
   2.7826        1.0000e+20    4.6416e+18    1.00822469e-28     
   2.7826        1.0000e+20    7.7426e+18    1.00822469e-28     
   2.7826        1.0000e+20    1.2915e+19    1.00822469e-28     
   2.7826        1.0000e+20    2.1544e+19    1.00822469e-28     
   2.7826        1.0000e+20    3.5938e+19    1.00822469e-28     
   2.7826        1.0000e+20    5.9948e+19    1.00822469e-28     
   2.7826        1.0000e+20    1.0000e+20    1.00822469e-28     
   3.5938        1.0000e+18    1.0000e+18    2.79799346e-27     
   3.5938        1.0000e+18    1.6681e+18    2.79799346e-27     
   3.5938        1.0000e+18    2.7826e+18    2.79799346e-27     
   3.5938        1.0000e+18    4.6416e+18    2.79799346e-27     
   3.5938        1.0000e+18    7.7426e+18    2.79799346e-27     
   3.5938        1.0000e+18    1.2915e+19    2.79799346e-27     
   3.5938        1.0000e+18    2.1544e+19    2.79799346e-27     
   3.5938        1.0000e+18    3.5938e+19    2.79799346e-27     
   3.5938        1.0000e+18    5.9948e+19    2.79799346e-27     
   3.5938        1.0000e+18    1.0000e+20    2.79799346e-27     
   3.5938        1.6681e+18    1.0000e+18    2.29928952e-27     
   3.5938        1.6681e+18    1.6681e+18    2.29928952e-27     
   3.5938        1.6681e+18    2.7826e+18    2.29928952e-27     
   3.5938        1.6681e+18    4.6416e+18    2.29928952e-27     
   3.5938        1.6681e+18    7.7426e+18    2.29928952e-27     
   3.5938        1.6681e+18    1.2915e+19    2.29928952e-27     
   3.5938        1.6681e+18    2.1544e+19    2.29928952e-27     
   3.5938        1.6681e+18    3.5938e+19    2.29928952e-27     
   3.5938        1.6681e+18    5.9948e+19    2.29928952e-27     
   3.5938        1.6681e+18    1.0000e+20    2.29928952e-27     
   3.5938        2.7826e+18    1.0000e+18    1.88644066e-27     
   3.5938        2.7826e+18    1.6681e+18    1.88644066e-27     
   3.5938        2.7826e+18    2.7826e+18    1.88644066e-27     
   3.5938        2.7826e+18    4.6416e+18    1.88644066e-27     
   3.5938        2.7826e+18    7.7426e+18    1.88644066e-27     
   3.5938        2.7826e+18    1.2915e+19    1.88644066e-27     
   3.5938        2.7826e+18    2.1544e+19    1.88644066e-27     
   3.5938        2.7826e+18    3.5938e+19    1.88644066e-27     
   3.5938        2.7826e+18    5.9948e+19    1.88644066e-27     
   3.5938        2.7826e+18    1.0000e+20    1.88644066e-27     
   3.5938        4.6416e+18    1.0000e+18    1.54609046e-27     
   3.5938        4.6416e+18    1.6681e+18    1.54609046e-27     
   3.5938        4.6416e+18    2.7826e+18    1.54609046e-27     
   3.5938        4.6416e+18    4.6416e+18    1.54609046e-27     
   3.5938        4.6416e+18    7.7426e+18    1.54609046e-27     
   3.5938        4.6416e+18    1.2915e+19    1.54609046e-27     
   3.5938        4.6416e+18    2.1544e+19    1.54609046e-27     
   3.5938        4.6416e+18    3.5938e+19    1.54609046e-27     
   3.5938        4.6416e+18    5.9948e+19    1.54609046e-27     
   3.5938        4.6416e+18    1.0000e+20    1.54609046e-27     
   3.5938        7.7426e+18    1.0000e+18    1.26481177e-27     
   3.5938        7.7426e+18    1.6681e+18    1.26481177e-27     
   3.5938        7.7426e+18    2.7826e+18    1.26481177e-27     
   3.5938        7.7426e+18    4.6416e+18    1.26481177e-27     
   3.5938        7.7426e+18    7.7426e+18    1.26481177e-27     
   3.5938        7.7426e+18    1.2915e+19    1.26481177e-27     
   3.5938        7.7426e+18    2.1544e+19    1.26481177e-27     
   3.5938        7.7426e+18    3.5938e+19    1.26481177e-27     
   3.5938        7.7426e+18    5.9948e+19    1.26481177e-27     
   3.5938        7.7426e+18    1.0000e+20    1.26481177e-27     
   3.5938        1.2915e+19    1.0000e+18    1.02896894e-27     
   3.5938        1.2915e+19    1.6681e+18    1.02896894e-27     
   3.5938        1.2915e+19    2.7826e+18    1.02896894e-27     
   3.5938        1.2915e+19    4.6416e+18    1.02896894e-27     
   3.5938        1.2915e+19    7.7426e+18    1.02896894e-27     
   3.5938        1.2915e+19    1.2915e+19    1.02896894e-27     
   3.5938        1.2915e+19    2.1544e+19    1.02896894e-27     
   3.5938        1.2915e+19    3.5938e+19    1.02896894e-27     
   3.5938        1.2915e+19    5.9948e+19    1.02896894e-27     
   3.5938        1.2915e+19    1.0000e+20    1.02896894e-27     
   3.5938        2.1544e+19    1.0000e+18    8.28729419e-28     
   3.5938        2.1544e+19    1.6681e+18    8.28729419e-28     
   3.5938        2.1544e+19    2.7826e+18    8.28729419e-28     
   3.5938        2.1544e+19    4.6416e+18    8.28729419e-28     
   3.5938        2.1544e+19    7.7426e+18    8.28729419e-28     
   3.5938        2.1544e+19    1.2915e+19    8.28729419e-28     
   3.5938        2.1544e+19    2.1544e+19    8.28729419e-28     
   3.5938        2.1544e+19    3.5938e+19    8.28729419e-28     
   3.5938        2.1544e+19    5.9948e+19    8.28729419e-28     
   3.5938        2.1544e+19    1.0000e+20    8.28729419e-28     
   3.5938        3.5938e+19    1.0000e+18    6.60497529e-28     
   3.5938        3.5938e+19    1.6681e+18    6.60497529e-28     
   3.5938        3.5938e+19    2.7826e+18    6.60497529e-28     
   3.5938        3.5938e+19    4.6416e+18    6.60497529e-28     
   3.5938        3.5938e+19    7.7426e+18    6.60497529e-28     
   3.5938        3.5938e+19    1.2915e+19    6.60497529e-28     
   3.5938        3.5938e+19    2.1544e+19    6.60497529e-28     
   3.5938        3.5938e+19    3.5938e+19    6.60497529e-28     
   3.5938        3.5938e+19    5.9948e+19    6.60497529e-28     
   3.5938        3.5938e+19    1.0000e+20    6.60497529e-28     
   3.5938        5.9948e+19    1.0000e+18    5.23972049e-28     
   3.5938        5.9948e+19    1.6681e+18    5.23972049e-28     
   3.5938        5.9948e+19    2.7826e+18    5.23972049e-28     
   3.5938        5.9948e+19    4.6416e+18    5.23972049e-28     
   3.5938        5.9948e+19    7.7426e+18    5.23972049e-28     
   3.5938        5.9948e+19    1.2915e+19    5.23972049e-28     
   3.5938        5.9948e+19    2.1544e+19    5.23972049e-28     
   3.5938        5.9948e+19    3.5938e+19    5.23972049e-28     
   3.5938        5.9948e+19    5.9948e+19    5.23972049e-28     
   3.5938        5.9948e+19    1.0000e+20    5.23972049e-28     
   3.5938        1.0000e+20    1.0000e+18    4.17135969e-28     
   3.5938        1.0000e+20    1.6681e+18    4.17135969e-28     
   3.5938        1.0000e+20    2.7826e+18    4.17135969e-28     
   3.5938        1.0000e+20    4.6416e+18    4.17135969e-28     
   3.5938        1.0000e+20    7.7426e+18    4.17135969e-28     
   3.5938        1.0000e+20    1.2915e+19    4.17135969e-28     
   3.5938        1.0000e+20    2.1544e+19    4.17135969e-28     
   3.5938        1.0000e+20    3.5938e+19    4.17135969e-28     
   3.5938        1.0000e+20    5.9948e+19    4.17135969e-28     
   3.5938        1.0000e+20    1.0000e+20    4.17135969e-28     
   4.6416        1.0000e+18    1.0000e+18    8.69979459e-27     
   4.6416        1.0000e+18    1.6681e+18    8.69979459e-27     
   4.6416        1.0000e+18    2.7826e+18    8.69979459e-27     
   4.6416        1.0000e+18    4.6416e+18    8.69979459e-27     
   4.6416        1.0000e+18    7.7426e+18    8.69979459e-27     
   4.6416        1.0000e+18    1.2915e+19    8.69979459e-27     
   4.6416        1.0000e+18    2.1544e+19    8.69979459e-27     
   4.6416        1.0000e+18    3.5938e+19    8.69979459e-27     
   4.6416        1.0000e+18    5.9948e+19    8.69979459e-27     
   4.6416        1.0000e+18    1.0000e+20    8.69979459e-27     
   4.6416        1.6681e+18    1.0000e+18    7.13305302e-27     
   4.6416        1.6681e+18    1.6681e+18    7.13305302e-27     
   4.6416        1.6681e+18    2.7826e+18    7.13305302e-27     
   4.6416        1.6681e+18    4.6416e+18    7.13305302e-27     
   4.6416        1.6681e+18    7.7426e+18    7.13305302e-27     
   4.6416        1.6681e+18    1.2915e+19    7.13305302e-27     
   4.6416        1.6681e+18    2.1544e+19    7.13305302e-27     
   4.6416        1.6681e+18    3.5938e+19    7.13305302e-27     
   4.6416        1.6681e+18    5.9948e+19    7.13305302e-27     
   4.6416        1.6681e+18    1.0000e+20    7.13305302e-27     
   4.6416        2.7826e+18    1.0000e+18    5.83747803e-27     
   4.6416        2.7826e+18    1.6681e+18    5.83747803e-27     
   4.6416        2.7826e+18    2.7826e+18    5.83747803e-27     
   4.6416        2.7826e+18    4.6416e+18    5.83747803e-27     
   4.6416        2.7826e+18    7.7426e+18    5.83747803e-27     
   4.6416        2.7826e+18    1.2915e+19    5.83747803e-27     
   4.6416        2.7826e+18    2.1544e+19    5.83747803e-27     
   4.6416        2.7826e+18    3.5938e+19    5.83747803e-27     
   4.6416        2.7826e+18    5.9948e+19    5.83747803e-27     
   4.6416        2.7826e+18    1.0000e+20    5.83747803e-27     
   4.6416        4.6416e+18    1.0000e+18    4.77068668e-27     
   4.6416        4.6416e+18    1.6681e+18    4.77068668e-27     
   4.6416        4.6416e+18    2.7826e+18    4.77068668e-27     
   4.6416        4.6416e+18    4.6416e+18    4.77068668e-27     
   4.6416        4.6416e+18    7.7426e+18    4.77068668e-27     
   4.6416        4.6416e+18    1.2915e+19    4.77068668e-27     
   4.6416        4.6416e+18    2.1544e+19    4.77068668e-27     
   4.6416        4.6416e+18    3.5938e+19    4.77068668e-27     
   4.6416        4.6416e+18    5.9948e+19    4.77068668e-27     
   4.6416        4.6416e+18    1.0000e+20    4.77068668e-27     
   4.6416        7.7426e+18    1.0000e+18    3.88952221e-27     
   4.6416        7.7426e+18    1.6681e+18    3.88952221e-27     
   4.6416        7.7426e+18    2.7826e+18    3.88952221e-27     
   4.6416        7.7426e+18    4.6416e+18    3.88952221e-27     
   4.6416        7.7426e+18    7.7426e+18    3.88952221e-27     
   4.6416        7.7426e+18    1.2915e+19    3.88952221e-27     
   4.6416        7.7426e+18    2.1544e+19    3.88952221e-27     
   4.6416        7.7426e+18    3.5938e+19    3.88952221e-27     
   4.6416        7.7426e+18    5.9948e+19    3.88952221e-27     
   4.6416        7.7426e+18    1.0000e+20    3.88952221e-27     
   4.6416        1.2915e+19    1.0000e+18    3.15156884e-27     
   4.6416        1.2915e+19    1.6681e+18    3.15156884e-27     
   4.6416        1.2915e+19    2.7826e+18    3.15156884e-27     
   4.6416        1.2915e+19    4.6416e+18    3.15156884e-27     
   4.6416        1.2915e+19    7.7426e+18    3.15156884e-27     
   4.6416        1.2915e+19    1.2915e+19    3.15156884e-27     
   4.6416        1.2915e+19    2.1544e+19    3.15156884e-27     
   4.6416        1.2915e+19    3.5938e+19    3.15156884e-27     
   4.6416        1.2915e+19    5.9948e+19    3.15156884e-27     
   4.6416        1.2915e+19    1.0000e+20    3.15156884e-27     
   4.6416        2.1544e+19    1.0000e+18    2.52799671e-27     
   4.6416        2.1544e+19    1.6681e+18    2.52799671e-27     
   4.6416        2.1544e+19    2.7826e+18    2.52799671e-27     
   4.6416        2.1544e+19    4.6416e+18    2.52799671e-27     
   4.6416        2.1544e+19    7.7426e+18    2.52799671e-27     
   4.6416        2.1544e+19    1.2915e+19    2.52799671e-27     
   4.6416        2.1544e+19    2.1544e+19    2.52799671e-27     
   4.6416        2.1544e+19    3.5938e+19    2.52799671e-27     
   4.6416        2.1544e+19    5.9948e+19    2.52799671e-27     
   4.6416        2.1544e+19    1.0000e+20    2.52799671e-27     
   4.6416        3.5938e+19    1.0000e+18    2.00866545e-27     
   4.6416        3.5938e+19    1.6681e+18    2.00866545e-27     
   4.6416        3.5938e+19    2.7826e+18    2.00866545e-27     
   4.6416        3.5938e+19    4.6416e+18    2.00866545e-27     
   4.6416        3.5938e+19    7.7426e+18    2.00866545e-27     
   4.6416        3.5938e+19    1.2915e+19    2.00866545e-27     
   4.6416        3.5938e+19    2.1544e+19    2.00866545e-27     
   4.6416        3.5938e+19    3.5938e+19    2.00866545e-27     
   4.6416        3.5938e+19    5.9948e+19    2.00866545e-27     
   4.6416        3.5938e+19    1.0000e+20    2.00866545e-27     
   4.6416        5.9948e+19    1.0000e+18    1.59088098e-27     
   4.6416        5.9948e+19    1.6681e+18    1.59088098e-27     
   4.6416        5.9948e+19    2.7826e+18    1.59088098e-27     
   4.6416        5.9948e+19    4.6416e+18    1.59088098e-27     
   4.6416        5.9948e+19    7.7426e+18    1.59088098e-27     
   4.6416        5.9948e+19    1.2915e+19    1.59088098e-27     
   4.6416        5.9948e+19    2.1544e+19    1.59088098e-27     
   4.6416        5.9948e+19    3.5938e+19    1.59088098e-27     
   4.6416        5.9948e+19    5.9948e+19    1.59088098e-27     
   4.6416        5.9948e+19    1.0000e+20    1.59088098e-27     
   4.6416        1.0000e+20    1.0000e+18    1.26483284e-27     
   4.6416        1.0000e+20    1.6681e+18    1.26483284e-27     
   4.6416        1.0000e+20    2.7826e+18    1.26483284e-27     
   4.6416        1.0000e+20    4.6416e+18    1.26483284e-27     
   4.6416        1.0000e+20    7.7426e+18    1.26483284e-27     
   4.6416        1.0000e+20    1.2915e+19    1.26483284e-27     
   4.6416        1.0000e+20    2.1544e+19    1.26483284e-27     
   4.6416        1.0000e+20    3.5938e+19    1.26483284e-27     
   4.6416        1.0000e+20    5.9948e+19    1.26483284e-27     
   4.6416        1.0000e+20    1.0000e+20    1.26483284e-27     
   5.9948        1.0000e+18    1.0000e+18    2.22515189e-26     
   5.9948        1.0000e+18    1.6681e+18    2.22515189e-26     
   5.9948        1.0000e+18    2.7826e+18    2.22515189e-26     
   5.9948        1.0000e+18    4.6416e+18    2.22515189e-26     
   5.9948        1.0000e+18    7.7426e+18    2.22515189e-26     
   5.9948        1.0000e+18    1.2915e+19    2.22515189e-26     
   5.9948        1.0000e+18    2.1544e+19    2.22515189e-26     
   5.9948        1.0000e+18    3.5938e+19    2.22515189e-26     
   5.9948        1.0000e+18    5.9948e+19    2.22515189e-26     
   5.9948        1.0000e+18    1.0000e+20    2.22515189e-26     
   5.9948        1.6681e+18    1.0000e+18    1.81403355e-26     
   5.9948        1.6681e+18    1.6681e+18    1.81403355e-26     
   5.9948        1.6681e+18    2.7826e+18    1.81403355e-26     
   5.9948        1.6681e+18    4.6416e+18    1.81403355e-26     
   5.9948        1.6681e+18    7.7426e+18    1.81403355e-26     
   5.9948        1.6681e+18    1.2915e+19    1.81403355e-26     
   5.9948        1.6681e+18    2.1544e+19    1.81403355e-26     
   5.9948        1.6681e+18    3.5938e+19    1.81403355e-26     
   5.9948        1.6681e+18    5.9948e+19    1.81403355e-26     
   5.9948        1.6681e+18    1.0000e+20    1.81403355e-26     
   5.9948        2.7826e+18    1.0000e+18    1.47538387e-26     
   5.9948        2.7826e+18    1.6681e+18    1.47538387e-26     
   5.9948        2.7826e+18    2.7826e+18    1.47538387e-26     
   5.9948        2.7826e+18    4.6416e+18    1.47538387e-26     
   5.9948        2.7826e+18    7.7426e+18    1.47538387e-26     
   5.9948        2.7826e+18    1.2915e+19    1.47538387e-26     
   5.9948        2.7826e+18    2.1544e+19    1.47538387e-26     
   5.9948        2.7826e+18    3.5938e+19    1.47538387e-26     
   5.9948        2.7826e+18    5.9948e+19    1.47538387e-26     
   5.9948        2.7826e+18    1.0000e+20    1.47538387e-26     
   5.9948        4.6416e+18    1.0000e+18    1.19786825e-26     
   5.9948        4.6416e+18    1.6681e+18    1.19786825e-26     
   5.9948        4.6416e+18    2.7826e+18    1.19786825e-26     
   5.9948        4.6416e+18    4.6416e+18    1.19786825e-26     
   5.9948        4.6416e+18    7.7426e+18    1.19786825e-26     
   5.9948        4.6416e+18    1.2915e+19    1.19786825e-26     
   5.9948        4.6416e+18    2.1544e+19    1.19786825e-26     
   5.9948        4.6416e+18    3.5938e+19    1.19786825e-26     
   5.9948        4.6416e+18    5.9948e+19    1.19786825e-26     
   5.9948        4.6416e+18    1.0000e+20    1.19786825e-26     
   5.9948        7.7426e+18    1.0000e+18    9.69951349e-27     
   5.9948        7.7426e+18    1.6681e+18    9.69951349e-27     
   5.9948        7.7426e+18    2.7826e+18    9.69951349e-27     
   5.9948        7.7426e+18    4.6416e+18    9.69951349e-27     
   5.9948        7.7426e+18    7.7426e+18    9.69951349e-27     
   5.9948        7.7426e+18    1.2915e+19    9.69951349e-27     
   5.9948        7.7426e+18    2.1544e+19    9.69951349e-27     
   5.9948        7.7426e+18    3.5938e+19    9.69951349e-27     
   5.9948        7.7426e+18    5.9948e+19    9.69951349e-27     
   5.9948        7.7426e+18    1.0000e+20    9.69951349e-27     
   5.9948        1.2915e+19    1.0000e+18    7.80507466e-27     
   5.9948        1.2915e+19    1.6681e+18    7.80507466e-27     
   5.9948        1.2915e+19    2.7826e+18    7.80507466e-27     
   5.9948        1.2915e+19    4.6416e+18    7.80507466e-27     
   5.9948        1.2915e+19    7.7426e+18    7.80507466e-27     
   5.9948        1.2915e+19    1.2915e+19    7.80507466e-27     
   5.9948        1.2915e+19    2.1544e+19    7.80507466e-27     
   5.9948        1.2915e+19    3.5938e+19    7.80507466e-27     
   5.9948        1.2915e+19    5.9948e+19    7.80507466e-27     
   5.9948        1.2915e+19    1.0000e+20    7.80507466e-27     
   5.9948        2.1544e+19    1.0000e+18    6.22041188e-27     
   5.9948        2.1544e+19    1.6681e+18    6.22041188e-27     
   5.9948        2.1544e+19    2.7826e+18    6.22041188e-27     
   5.9948        2.1544e+19    4.6416e+18    6.22041188e-27     
   5.9948        2.1544e+19    7.7426e+18    6.22041188e-27     
   5.9948        2.1544e+19    1.2915e+19    6.22041188e-27     
   5.9948        2.1544e+19    2.1544e+19    6.22041188e-27     
   5.9948        2.1544e+19    3.5938e+19    6.22041188e-27     
   5.9948        2.1544e+19    5.9948e+19    6.22041188e-27     
   5.9948        2.1544e+19    1.0000e+20    6.22041188e-27     
   5.9948        3.5938e+19    1.0000e+18    4.91575006e-27     
   5.9948        3.5938e+19    1.6681e+18    4.91575006e-27     
   5.9948        3.5938e+19    2.7826e+18    4.91575006e-27     
   5.9948        3.5938e+19    4.6416e+18    4.91575006e-27     
