#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=5.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(5)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   1.2915        1.2915e+19    7.7426e+18    8.58812980e-31     
   1.2915        1.2915e+19    1.2915e+19    8.58812980e-31     
   1.2915        1.2915e+19    2.1544e+19    8.58812980e-31     
   1.2915        1.2915e+19    3.5938e+19    8.58812980e-31     
   1.2915        1.2915e+19    5.9948e+19    8.58812980e-31     
   1.2915        1.2915e+19    1.0000e+20    8.58812980e-31     
   1.2915        2.1544e+19    1.0000e+18    6.97478095e-31     
   1.2915        2.1544e+19    1.6681e+18    6.97478095e-31     
   1.2915        2.1544e+19    2.7826e+18    6.97478095e-31     
   1.2915        2.1544e+19    4.6416e+18    6.97478095e-31     
   1.2915        2.1544e+19    7.7426e+18    6.97478095e-31     
   1.2915        2.1544e+19    1.2915e+19    6.97478095e-31     
   1.2915        2.1544e+19    2.1544e+19    6.97478095e-31     
   1.2915        2.1544e+19    3.5938e+19    6.97478095e-31     
   1.2915        2.1544e+19    5.9948e+19    6.97478095e-31     
   1.2915        2.1544e+19    1.0000e+20    6.97478095e-31     
   1.2915        3.5938e+19    1.0000e+18    5.61357639e-31     
   1.2915        3.5938e+19    1.6681e+18    5.61357639e-31     
   1.2915        3.5938e+19    2.7826e+18    5.61357639e-31     
   1.2915        3.5938e+19    4.6416e+18    5.61357639e-31     
   1.2915        3.5938e+19    7.7426e+18    5.61357639e-31     
   1.2915        3.5938e+19    1.2915e+19    5.61357639e-31     
   1.2915        3.5938e+19    2.1544e+19    5.61357639e-31     
   1.2915        3.5938e+19    3.5938e+19    5.61357639e-31     
   1.2915        3.5938e+19    5.9948e+19    5.61357639e-31     
   1.2915        3.5938e+19    1.0000e+20    5.61357639e-31     
   1.2915        5.9948e+19    1.0000e+18    4.46865673e-31     
   1.2915        5.9948e+19    1.6681e+18    4.46865673e-31     
   1.2915        5.9948e+19    2.7826e+18    4.46865673e-31     
   1.2915        5.9948e+19    4.6416e+18    4.46865673e-31     
   1.2915        5.9948e+19    7.7426e+18    4.46865673e-31     
   1.2915        5.9948e+19    1.2915e+19    4.46865673e-31     
   1.2915        5.9948e+19    2.1544e+19    4.46865673e-31     
   1.2915        5.9948e+19    3.5938e+19    4.46865673e-31     
   1.2915        5.9948e+19    5.9948e+19    4.46865673e-31     
   1.2915        5.9948e+19    1.0000e+20    4.46865673e-31     
   1.2915        1.0000e+20    1.0000e+18    3.53595915e-31     
   1.2915        1.0000e+20    1.6681e+18    3.53595915e-31     
   1.2915        1.0000e+20    2.7826e+18    3.53595915e-31     
   1.2915        1.0000e+20    4.6416e+18    3.53595915e-31     
   1.2915        1.0000e+20    7.7426e+18    3.53595915e-31     
   1.2915        1.0000e+20    1.2915e+19    3.53595915e-31     
   1.2915        1.0000e+20    2.1544e+19    3.53595915e-31     
   1.2915        1.0000e+20    3.5938e+19    3.53595915e-31     
   1.2915        1.0000e+20    5.9948e+19    3.53595915e-31     
   1.2915        1.0000e+20    1.0000e+20    3.53595915e-31     
   1.6681        1.0000e+18    1.0000e+18    4.43237876e-29     
   1.6681        1.0000e+18    1.6681e+18    4.43237876e-29     
   1.6681        1.0000e+18    2.7826e+18    4.43237876e-29     
   1.6681        1.0000e+18    4.6416e+18    4.43237876e-29     
   1.6681        1.0000e+18    7.7426e+18    4.43237876e-29     
   1.6681        1.0000e+18    1.2915e+19    4.43237876e-29     
   1.6681        1.0000e+18    2.1544e+19    4.43237876e-29     
   1.6681        1.0000e+18    3.5938e+19    4.43237876e-29     
   1.6681        1.0000e+18    5.9948e+19    4.43237876e-29     
   1.6681        1.0000e+18    1.0000e+20    4.43237876e-29     
   1.6681        1.6681e+18    1.0000e+18    3.74645241e-29     
   1.6681        1.6681e+18    1.6681e+18    3.74645241e-29     
   1.6681        1.6681e+18    2.7826e+18    3.74645241e-29     
   1.6681        1.6681e+18    4.6416e+18    3.74645241e-29     
   1.6681        1.6681e+18    7.7426e+18    3.74645241e-29     
   1.6681        1.6681e+18    1.2915e+19    3.74645241e-29     
   1.6681        1.6681e+18    2.1544e+19    3.74645241e-29     
   1.6681        1.6681e+18    3.5938e+19    3.74645241e-29     
   1.6681        1.6681e+18    5.9948e+19    3.74645241e-29     
   1.6681        1.6681e+18    1.0000e+20    3.74645241e-29     
   1.6681        2.7826e+18    1.0000e+18    3.12637547e-29     
   1.6681        2.7826e+18    1.6681e+18    3.12637547e-29     
   1.6681        2.7826e+18    2.7826e+18    3.12637547e-29     
   1.6681        2.7826e+18    4.6416e+18    3.12637547e-29     
   1.6681        2.7826e+18    7.7426e+18    3.12637547e-29     
   1.6681        2.7826e+18    1.2915e+19    3.12637547e-29     
   1.6681        2.7826e+18    2.1544e+19    3.12637547e-29     
   1.6681        2.7826e+18    3.5938e+19    3.12637547e-29     
   1.6681        2.7826e+18    5.9948e+19    3.12637547e-29     
   1.6681        2.7826e+18    1.0000e+20    3.12637547e-29     
   1.6681        4.6416e+18    1.0000e+18    2.58461985e-29     
   1.6681        4.6416e+18    1.6681e+18    2.58461985e-29     
   1.6681        4.6416e+18    2.7826e+18    2.58461985e-29     
   1.6681        4.6416e+18    4.6416e+18    2.58461985e-29     
   1.6681        4.6416e+18    7.7426e+18    2.58461985e-29     
   1.6681        4.6416e+18    1.2915e+19    2.58461985e-29     
   1.6681        4.6416e+18    2.1544e+19    2.58461985e-29     
   1.6681        4.6416e+18    3.5938e+19    2.58461985e-29     
   1.6681        4.6416e+18    5.9948e+19    2.58461985e-29     
   1.6681        4.6416e+18    1.0000e+20    2.58461985e-29     
   1.6681        7.7426e+18    1.0000e+18    2.12450685e-29     
   1.6681        7.7426e+18    1.6681e+18    2.12450685e-29     
   1.6681        7.7426e+18    2.7826e+18    2.12450685e-29     
   1.6681        7.7426e+18    4.6416e+18    2.12450685e-29     
   1.6681        7.7426e+18    7.7426e+18    2.12450685e-29     
   1.6681        7.7426e+18    1.2915e+19    2.12450685e-29     
   1.6681        7.7426e+18    2.1544e+19    2.12450685e-29     
   1.6681        7.7426e+18    3.5938e+19    2.12450685e-29     
   1.6681        7.7426e+18    5.9948e+19    2.12450685e-29     
   1.6681        7.7426e+18    1.0000e+20    2.12450685e-29     
   1.6681        1.2915e+19    1.0000e+18    1.73814437e-29     
   1.6681        1.2915e+19    1.6681e+18    1.73814437e-29     
   1.6681        1.2915e+19    2.7826e+18    1.73814437e-29     
   1.6681        1.2915e+19    4.6416e+18    1.73814437e-29     
   1.6681        1.2915e+19    7.7426e+18    1.73814437e-29     
   1.6681        1.2915e+19    1.2915e+19    1.73814437e-29     
   1.6681        1.2915e+19    2.1544e+19    1.73814437e-29     
   1.6681        1.2915e+19    3.5938e+19    1.73814437e-29     
   1.6681        1.2915e+19    5.9948e+19    1.73814437e-29     
   1.6681        1.2915e+19    1.0000e+20    1.73814437e-29     
   1.6681        2.1544e+19    1.0000e+18    1.41111960e-29     
   1.6681        2.1544e+19    1.6681e+18    1.41111960e-29     
   1.6681        2.1544e+19    2.7826e+18    1.41111960e-29     
   1.6681        2.1544e+19    4.6416e+18    1.41111960e-29     
   1.6681        2.1544e+19    7.7426e+18    1.41111960e-29     
   1.6681        2.1544e+19    1.2915e+19    1.41111960e-29     
   1.6681        2.1544e+19    2.1544e+19    1.41111960e-29     
   1.6681        2.1544e+19    3.5938e+19    1.41111960e-29     
   1.6681        2.1544e+19    5.9948e+19    1.41111960e-29     
   1.6681        2.1544e+19    1.0000e+20    1.41111960e-29     
   1.6681        3.5938e+19    1.0000e+18    1.13231568e-29     
   1.6681        3.5938e+19    1.6681e+18    1.13231568e-29     
   1.6681        3.5938e+19    2.7826e+18    1.13231568e-29     
   1.6681        3.5938e+19    4.6416e+18    1.13231568e-29     
   1.6681        3.5938e+19    7.7426e+18    1.13231568e-29     
   1.6681        3.5938e+19    1.2915e+19    1.13231568e-29     
   1.6681        3.5938e+19    2.1544e+19    1.13231568e-29     
   1.6681        3.5938e+19    3.5938e+19    1.13231568e-29     
   1.6681        3.5938e+19    5.9948e+19    1.13231568e-29     
   1.6681        3.5938e+19    1.0000e+20    1.13231568e-29     
   1.6681        5.9948e+19    1.0000e+18    8.98686554e-30     
   1.6681        5.9948e+19    1.6681e+18    8.98686554e-30     
   1.6681        5.9948e+19    2.7826e+18    8.98686554e-30     
   1.6681        5.9948e+19    4.6416e+18    8.98686554e-30     
   1.6681        5.9948e+19    7.7426e+18    8.98686554e-30     
   1.6681        5.9948e+19    1.2915e+19    8.98686554e-30     
   1.6681        5.9948e+19    2.1544e+19    8.98686554e-30     
   1.6681        5.9948e+19    3.5938e+19    8.98686554e-30     
   1.6681        5.9948e+19    5.9948e+19    8.98686554e-30     
   1.6681        5.9948e+19    1.0000e+20    8.98686554e-30     
   1.6681        1.0000e+20    1.0000e+18    7.10957183e-30     
   1.6681        1.0000e+20    1.6681e+18    7.10957183e-30     
   1.6681        1.0000e+20    2.7826e+18    7.10957183e-30     
   1.6681        1.0000e+20    4.6416e+18    7.10957183e-30     
   1.6681        1.0000e+20    7.7426e+18    7.10957183e-30     
   1.6681        1.0000e+20    1.2915e+19    7.10957183e-30     
   1.6681        1.0000e+20    2.1544e+19    7.10957183e-30     
   1.6681        1.0000e+20    3.5938e+19    7.10957183e-30     
   1.6681        1.0000e+20    5.9948e+19    7.10957183e-30     
   1.6681        1.0000e+20    1.0000e+20    7.10957183e-30     
   2.1544        1.0000e+18    1.0000e+18    4.34304533e-28     
   2.1544        1.0000e+18    1.6681e+18    4.34304533e-28     
   2.1544        1.0000e+18    2.7826e+18    4.34304533e-28     
   2.1544        1.0000e+18    4.6416e+18    4.34304533e-28     
   2.1544        1.0000e+18    7.7426e+18    4.34304533e-28     
   2.1544        1.0000e+18    1.2915e+19    4.34304533e-28     
   2.1544        1.0000e+18    2.1544e+19    4.34304533e-28     
   2.1544        1.0000e+18    3.5938e+19    4.34304533e-28     
   2.1544        1.0000e+18    5.9948e+19    4.34304533e-28     
   2.1544        1.0000e+18    1.0000e+20    4.34304533e-28     
   2.1544        1.6681e+18    1.0000e+18    3.67426923e-28     
   2.1544        1.6681e+18    1.6681e+18    3.67426923e-28     
   2.1544        1.6681e+18    2.7826e+18    3.67426923e-28     
   2.1544        1.6681e+18    4.6416e+18    3.67426923e-28     
   2.1544        1.6681e+18    7.7426e+18    3.67426923e-28     
   2.1544        1.6681e+18    1.2915e+19    3.67426923e-28     
   2.1544        1.6681e+18    2.1544e+19    3.67426923e-28     
   2.1544        1.6681e+18    3.5938e+19    3.67426923e-28     
   2.1544        1.6681e+18    5.9948e+19    3.67426923e-28     
   2.1544        1.6681e+18    1.0000e+20    3.67426923e-28     
   2.1544        2.7826e+18    1.0000e+18    3.07184803e-28     
   2.1544        2.7826e+18    1.6681e+18    3.07184803e-28     
   2.1544        2.7826e+18    2.7826e+18    3.07184803e-28     
   2.1544        2.7826e+18    4.6416e+18    3.07184803e-28     
   2.1544        2.7826e+18    7.7426e+18    3.07184803e-28     
   2.1544        2.7826e+18    1.2915e+19    3.07184803e-28     
   2.1544        2.7826e+18    2.1544e+19    3.07184803e-28     
   2.1544        2.7826e+18    3.5938e+19    3.07184803e-28     
   2.1544        2.7826e+18    5.9948e+19    3.07184803e-28     
   2.1544        2.7826e+18    1.0000e+20    3.07184803e-28     
   2.1544        4.6416e+18    1.0000e+18    2.54655187e-28     
   2.1544        4.6416e+18    1.6681e+18    2.54655187e-28     
   2.1544        4.6416e+18    2.7826e+18    2.54655187e-28     
   2.1544        4.6416e+18    4.6416e+18    2.54655187e-28     
   2.1544        4.6416e+18    7.7426e+18    2.54655187e-28     
   2.1544        4.6416e+18    1.2915e+19    2.54655187e-28     
   2.1544        4.6416e+18    2.1544e+19    2.54655187e-28     
   2.1544        4.6416e+18    3.5938e+19    2.54655187e-28     
   2.1544        4.6416e+18    5.9948e+19    2.54655187e-28     
   2.1544        4.6416e+18    1.0000e+20    2.54655187e-28     
   2.1544        7.7426e+18    1.0000e+18    2.09902447e-28     
   2.1544        7.7426e+18    1.6681e+18    2.09902447e-28     
   2.1544        7.7426e+18    2.7826e+18    2.09902447e-28     
   2.1544        7.7426e+18    4.6416e+18    2.09902447e-28     
   2.1544        7.7426e+18    7.7426e+18    2.09902447e-28     
   2.1544        7.7426e+18    1.2915e+19    2.09902447e-28     
   2.1544        7.7426e+18    2.1544e+19    2.09902447e-28     
   2.1544        7.7426e+18    3.5938e+19    2.09902447e-28     
   2.1544        7.7426e+18    5.9948e+19    2.09902447e-28     
   2.1544        7.7426e+18    1.0000e+20    2.09902447e-28     
   2.1544        1.2915e+19    1.0000e+18    1.71931496e-28     
   2.1544        1.2915e+19    1.6681e+18    1.71931496e-28     
   2.1544        1.2915e+19    2.7826e+18    1.71931496e-28     
   2.1544        1.2915e+19    4.6416e+18    1.71931496e-28     
   2.1544        1.2915e+19    7.7426e+18    1.71931496e-28     
   2.1544        1.2915e+19    1.2915e+19    1.71931496e-28     
   2.1544        1.2915e+19    2.1544e+19    1.71931496e-28     
   2.1544        1.2915e+19    3.5938e+19    1.71931496e-28     
   2.1544        1.2915e+19    5.9948e+19    1.71931496e-28     
   2.1544        1.2915e+19    1.0000e+20    1.71931496e-28     
   2.1544        2.1544e+19    1.0000e+18    1.39411898e-28     
   2.1544        2.1544e+19    1.6681e+18    1.39411898e-28     
   2.1544        2.1544e+19    2.7826e+18    1.39411898e-28     
   2.1544        2.1544e+19    4.6416e+18    1.39411898e-28     
   2.1544        2.1544e+19    7.7426e+18    1.39411898e-28     
   2.1544        2.1544e+19    1.2915e+19    1.39411898e-28     
   2.1544        2.1544e+19    2.1544e+19    1.39411898e-28     
   2.1544        2.1544e+19    3.5938e+19    1.39411898e-28     
   2.1544        2.1544e+19    5.9948e+19    1.39411898e-28     
   2.1544        2.1544e+19    1.0000e+20    1.39411898e-28     
   2.1544        3.5938e+19    1.0000e+18    1.11602208e-28     
   2.1544        3.5938e+19    1.6681e+18    1.11602208e-28     
   2.1544        3.5938e+19    2.7826e+18    1.11602208e-28     
   2.1544        3.5938e+19    4.6416e+18    1.11602208e-28     
   2.1544        3.5938e+19    7.7426e+18    1.11602208e-28     
   2.1544        3.5938e+19    1.2915e+19    1.11602208e-28     
   2.1544        3.5938e+19    2.1544e+19    1.11602208e-28     
   2.1544        3.5938e+19    3.5938e+19    1.11602208e-28     
   2.1544        3.5938e+19    5.9948e+19    1.11602208e-28     
   2.1544        3.5938e+19    1.0000e+20    1.11602208e-28     
   2.1544        5.9948e+19    1.0000e+18    8.84910947e-29     
   2.1544        5.9948e+19    1.6681e+18    8.84910947e-29     
   2.1544        5.9948e+19    2.7826e+18    8.84910947e-29     
   2.1544        5.9948e+19    4.6416e+18    8.84910947e-29     
   2.1544        5.9948e+19    7.7426e+18    8.84910947e-29     
   2.1544        5.9948e+19    1.2915e+19    8.84910947e-29     
   2.1544        5.9948e+19    2.1544e+19    8.84910947e-29     
   2.1544        5.9948e+19    3.5938e+19    8.84910947e-29     
   2.1544        5.9948e+19    5.9948e+19    8.84910947e-29     
   2.1544        5.9948e+19    1.0000e+20    8.84910947e-29     
   2.1544        1.0000e+20    1.0000e+18    7.01386411e-29     
   2.1544        1.0000e+20    1.6681e+18    7.01386411e-29     
   2.1544        1.0000e+20    2.7826e+18    7.01386411e-29     
   2.1544        1.0000e+20    4.6416e+18    7.01386411e-29     
   2.1544        1.0000e+20    7.7426e+18    7.01386411e-29     
   2.1544        1.0000e+20    1.2915e+19    7.01386411e-29     
   2.1544        1.0000e+20    2.1544e+19    7.01386411e-29     
   2.1544        1.0000e+20    3.5938e+19    7.01386411e-29     
   2.1544        1.0000e+20    5.9948e+19    7.01386411e-29     
   2.1544        1.0000e+20    1.0000e+20    7.01386411e-29     
   2.7826        1.0000e+18    1.0000e+18    2.65499748e-27     
   2.7826        1.0000e+18    1.6681e+18    2.65499748e-27     
   2.7826        1.0000e+18    2.7826e+18    2.65499748e-27     
   2.7826        1.0000e+18    4.6416e+18    2.65499748e-27     
   2.7826        1.0000e+18    7.7426e+18    2.65499748e-27     
   2.7826        1.0000e+18    1.2915e+19    2.65499748e-27     
   2.7826        1.0000e+18    2.1544e+19    2.65499748e-27     
   2.7826        1.0000e+18    3.5938e+19    2.65499748e-27     
