#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=6.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(6)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   1.2915        4.6416e+18    1.0000e+18    5.59441548e-31     
   1.2915        4.6416e+18    1.6681e+18    5.59441548e-31     
   1.2915        4.6416e+18    2.7826e+18    5.59441548e-31     
   1.2915        4.6416e+18    4.6416e+18    5.59441548e-31     
   1.2915        4.6416e+18    7.7426e+18    5.59441548e-31     
   1.2915        4.6416e+18    1.2915e+19    5.59441548e-31     
   1.2915        4.6416e+18    2.1544e+19    5.59441548e-31     
   1.2915        4.6416e+18    3.5938e+19    5.59441548e-31     
   1.2915        4.6416e+18    5.9948e+19    5.59441548e-31     
   1.2915        4.6416e+18    1.0000e+20    5.59441548e-31     
   1.2915        7.7426e+18    1.0000e+18    4.53213999e-31     
   1.2915        7.7426e+18    1.6681e+18    4.53213999e-31     
   1.2915        7.7426e+18    2.7826e+18    4.53213999e-31     
   1.2915        7.7426e+18    4.6416e+18    4.53213999e-31     
   1.2915        7.7426e+18    7.7426e+18    4.53213999e-31     
   1.2915        7.7426e+18    1.2915e+19    4.53213999e-31     
   1.2915        7.7426e+18    2.1544e+19    4.53213999e-31     
   1.2915        7.7426e+18    3.5938e+19    4.53213999e-31     
   1.2915        7.7426e+18    5.9948e+19    4.53213999e-31     
   1.2915        7.7426e+18    1.0000e+20    4.53213999e-31     
   1.2915        1.2915e+19    1.0000e+18    3.67172753e-31     
   1.2915        1.2915e+19    1.6681e+18    3.67172753e-31     
   1.2915        1.2915e+19    2.7826e+18    3.67172753e-31     
   1.2915        1.2915e+19    4.6416e+18    3.67172753e-31     
   1.2915        1.2915e+19    7.7426e+18    3.67172753e-31     
   1.2915        1.2915e+19    1.2915e+19    3.67172753e-31     
   1.2915        1.2915e+19    2.1544e+19    3.67172753e-31     
   1.2915        1.2915e+19    3.5938e+19    3.67172753e-31     
   1.2915        1.2915e+19    5.9948e+19    3.67172753e-31     
   1.2915        1.2915e+19    1.0000e+20    3.67172753e-31     
   1.2915        2.1544e+19    1.0000e+18    2.96804169e-31     
   1.2915        2.1544e+19    1.6681e+18    2.96804169e-31     
   1.2915        2.1544e+19    2.7826e+18    2.96804169e-31     
   1.2915        2.1544e+19    4.6416e+18    2.96804169e-31     
   1.2915        2.1544e+19    7.7426e+18    2.96804169e-31     
   1.2915        2.1544e+19    1.2915e+19    2.96804169e-31     
   1.2915        2.1544e+19    2.1544e+19    2.96804169e-31     
   1.2915        2.1544e+19    3.5938e+19    2.96804169e-31     
   1.2915        2.1544e+19    5.9948e+19    2.96804169e-31     
   1.2915        2.1544e+19    1.0000e+20    2.96804169e-31     
   1.2915        3.5938e+19    1.0000e+18    2.38185485e-31     
   1.2915        3.5938e+19    1.6681e+18    2.38185485e-31     
   1.2915        3.5938e+19    2.7826e+18    2.38185485e-31     
   1.2915        3.5938e+19    4.6416e+18    2.38185485e-31     
   1.2915        3.5938e+19    7.7426e+18    2.38185485e-31     
   1.2915        3.5938e+19    1.2915e+19    2.38185485e-31     
   1.2915        3.5938e+19    2.1544e+19    2.38185485e-31     
   1.2915        3.5938e+19    3.5938e+19    2.38185485e-31     
   1.2915        3.5938e+19    5.9948e+19    2.38185485e-31     
   1.2915        3.5938e+19    1.0000e+20    2.38185485e-31     
   1.2915        5.9948e+19    1.0000e+18    1.89290750e-31     
   1.2915        5.9948e+19    1.6681e+18    1.89290750e-31     
   1.2915        5.9948e+19    2.7826e+18    1.89290750e-31     
   1.2915        5.9948e+19    4.6416e+18    1.89290750e-31     
   1.2915        5.9948e+19    7.7426e+18    1.89290750e-31     
   1.2915        5.9948e+19    1.2915e+19    1.89290750e-31     
   1.2915        5.9948e+19    2.1544e+19    1.89290750e-31     
   1.2915        5.9948e+19    3.5938e+19    1.89290750e-31     
   1.2915        5.9948e+19    5.9948e+19    1.89290750e-31     
   1.2915        5.9948e+19    1.0000e+20    1.89290750e-31     
   1.2915        1.0000e+20    1.0000e+18    1.49661938e-31     
   1.2915        1.0000e+20    1.6681e+18    1.49661938e-31     
   1.2915        1.0000e+20    2.7826e+18    1.49661938e-31     
   1.2915        1.0000e+20    4.6416e+18    1.49661938e-31     
   1.2915        1.0000e+20    7.7426e+18    1.49661938e-31     
   1.2915        1.0000e+20    1.2915e+19    1.49661938e-31     
   1.2915        1.0000e+20    2.1544e+19    1.49661938e-31     
   1.2915        1.0000e+20    3.5938e+19    1.49661938e-31     
   1.2915        1.0000e+20    5.9948e+19    1.49661938e-31     
   1.2915        1.0000e+20    1.0000e+20    1.49661938e-31     
   1.6681        1.0000e+18    1.0000e+18    2.08430017e-29     
   1.6681        1.0000e+18    1.6681e+18    2.08430017e-29     
   1.6681        1.0000e+18    2.7826e+18    2.08430017e-29     
   1.6681        1.0000e+18    4.6416e+18    2.08430017e-29     
   1.6681        1.0000e+18    7.7426e+18    2.08430017e-29     
   1.6681        1.0000e+18    1.2915e+19    2.08430017e-29     
   1.6681        1.0000e+18    2.1544e+19    2.08430017e-29     
   1.6681        1.0000e+18    3.5938e+19    2.08430017e-29     
   1.6681        1.0000e+18    5.9948e+19    2.08430017e-29     
   1.6681        1.0000e+18    1.0000e+20    2.08430017e-29     
   1.6681        1.6681e+18    1.0000e+18    1.71356950e-29     
   1.6681        1.6681e+18    1.6681e+18    1.71356950e-29     
   1.6681        1.6681e+18    2.7826e+18    1.71356950e-29     
   1.6681        1.6681e+18    4.6416e+18    1.71356950e-29     
   1.6681        1.6681e+18    7.7426e+18    1.71356950e-29     
   1.6681        1.6681e+18    1.2915e+19    1.71356950e-29     
   1.6681        1.6681e+18    2.1544e+19    1.71356950e-29     
   1.6681        1.6681e+18    3.5938e+19    1.71356950e-29     
   1.6681        1.6681e+18    5.9948e+19    1.71356950e-29     
   1.6681        1.6681e+18    1.0000e+20    1.71356950e-29     
   1.6681        2.7826e+18    1.0000e+18    1.40199072e-29     
   1.6681        2.7826e+18    1.6681e+18    1.40199072e-29     
   1.6681        2.7826e+18    2.7826e+18    1.40199072e-29     
   1.6681        2.7826e+18    4.6416e+18    1.40199072e-29     
   1.6681        2.7826e+18    7.7426e+18    1.40199072e-29     
   1.6681        2.7826e+18    1.2915e+19    1.40199072e-29     
   1.6681        2.7826e+18    2.1544e+19    1.40199072e-29     
   1.6681        2.7826e+18    3.5938e+19    1.40199072e-29     
   1.6681        2.7826e+18    5.9948e+19    1.40199072e-29     
   1.6681        2.7826e+18    1.0000e+20    1.40199072e-29     
   1.6681        4.6416e+18    1.0000e+18    1.14339312e-29     
   1.6681        4.6416e+18    1.6681e+18    1.14339312e-29     
   1.6681        4.6416e+18    2.7826e+18    1.14339312e-29     
   1.6681        4.6416e+18    4.6416e+18    1.14339312e-29     
   1.6681        4.6416e+18    7.7426e+18    1.14339312e-29     
   1.6681        4.6416e+18    1.2915e+19    1.14339312e-29     
   1.6681        4.6416e+18    2.1544e+19    1.14339312e-29     
   1.6681        4.6416e+18    3.5938e+19    1.14339312e-29     
   1.6681        4.6416e+18    5.9948e+19    1.14339312e-29     
   1.6681        4.6416e+18    1.0000e+20    1.14339312e-29     
   1.6681        7.7426e+18    1.0000e+18    9.31341117e-30     
   1.6681        7.7426e+18    1.6681e+18    9.31341117e-30     
   1.6681        7.7426e+18    2.7826e+18    9.31341117e-30     
   1.6681        7.7426e+18    4.6416e+18    9.31341117e-30     
   1.6681        7.7426e+18    7.7426e+18    9.31341117e-30     
   1.6681        7.7426e+18    1.2915e+19    9.31341117e-30     
   1.6681        7.7426e+18    2.1544e+19    9.31341117e-30     
   1.6681        7.7426e+18    3.5938e+19    9.31341117e-30     
   1.6681        7.7426e+18    5.9948e+19    9.31341117e-30     
   1.6681        7.7426e+18    1.0000e+20    9.31341117e-30     
   1.6681        1.2915e+19    1.0000e+18    7.57484431e-30     
   1.6681        1.2915e+19    1.6681e+18    7.57484431e-30     
   1.6681        1.2915e+19    2.7826e+18    7.57484431e-30     
   1.6681        1.2915e+19    4.6416e+18    7.57484431e-30     
   1.6681        1.2915e+19    7.7426e+18    7.57484431e-30     
   1.6681        1.2915e+19    1.2915e+19    7.57484431e-30     
   1.6681        1.2915e+19    2.1544e+19    7.57484431e-30     
   1.6681        1.2915e+19    3.5938e+19    7.57484431e-30     
   1.6681        1.2915e+19    5.9948e+19    7.57484431e-30     
   1.6681        1.2915e+19    1.0000e+20    7.57484431e-30     
   1.6681        2.1544e+19    1.0000e+18    6.12715087e-30     
   1.6681        2.1544e+19    1.6681e+18    6.12715087e-30     
   1.6681        2.1544e+19    2.7826e+18    6.12715087e-30     
   1.6681        2.1544e+19    4.6416e+18    6.12715087e-30     
   1.6681        2.1544e+19    7.7426e+18    6.12715087e-30     
   1.6681        2.1544e+19    1.2915e+19    6.12715087e-30     
   1.6681        2.1544e+19    2.1544e+19    6.12715087e-30     
   1.6681        2.1544e+19    3.5938e+19    6.12715087e-30     
   1.6681        2.1544e+19    5.9948e+19    6.12715087e-30     
   1.6681        2.1544e+19    1.0000e+20    6.12715087e-30     
   1.6681        3.5938e+19    1.0000e+18    4.90624601e-30     
   1.6681        3.5938e+19    1.6681e+18    4.90624601e-30     
   1.6681        3.5938e+19    2.7826e+18    4.90624601e-30     
   1.6681        3.5938e+19    4.6416e+18    4.90624601e-30     
   1.6681        3.5938e+19    7.7426e+18    4.90624601e-30     
   1.6681        3.5938e+19    1.2915e+19    4.90624601e-30     
   1.6681        3.5938e+19    2.1544e+19    4.90624601e-30     
   1.6681        3.5938e+19    3.5938e+19    4.90624601e-30     
   1.6681        3.5938e+19    5.9948e+19    4.90624601e-30     
   1.6681        3.5938e+19    1.0000e+20    4.90624601e-30     
   1.6681        5.9948e+19    1.0000e+18    3.89005256e-30     
   1.6681        5.9948e+19    1.6681e+18    3.89005256e-30     
   1.6681        5.9948e+19    2.7826e+18    3.89005256e-30     
   1.6681        5.9948e+19    4.6416e+18    3.89005256e-30     
   1.6681        5.9948e+19    7.7426e+18    3.89005256e-30     
   1.6681        5.9948e+19    1.2915e+19    3.89005256e-30     
   1.6681        5.9948e+19    2.1544e+19    3.89005256e-30     
   1.6681        5.9948e+19    3.5938e+19    3.89005256e-30     
   1.6681        5.9948e+19    5.9948e+19    3.89005256e-30     
   1.6681        5.9948e+19    1.0000e+20    3.89005256e-30     
   1.6681        1.0000e+20    1.0000e+18    3.07670414e-30     
   1.6681        1.0000e+20    1.6681e+18    3.07670414e-30     
   1.6681        1.0000e+20    2.7826e+18    3.07670414e-30     
   1.6681        1.0000e+20    4.6416e+18    3.07670414e-30     
   1.6681        1.0000e+20    7.7426e+18    3.07670414e-30     
   1.6681        1.0000e+20    1.2915e+19    3.07670414e-30     
   1.6681        1.0000e+20    2.1544e+19    3.07670414e-30     
   1.6681        1.0000e+20    3.5938e+19    3.07670414e-30     
   1.6681        1.0000e+20    5.9948e+19    3.07670414e-30     
   1.6681        1.0000e+20    1.0000e+20    3.07670414e-30     
   2.1544        1.0000e+18    1.0000e+18    2.06157362e-28     
   2.1544        1.0000e+18    1.6681e+18    2.06157362e-28     
   2.1544        1.0000e+18    2.7826e+18    2.06157362e-28     
   2.1544        1.0000e+18    4.6416e+18    2.06157362e-28     
   2.1544        1.0000e+18    7.7426e+18    2.06157362e-28     
   2.1544        1.0000e+18    1.2915e+19    2.06157362e-28     
   2.1544        1.0000e+18    2.1544e+19    2.06157362e-28     
   2.1544        1.0000e+18    3.5938e+19    2.06157362e-28     
   2.1544        1.0000e+18    5.9948e+19    2.06157362e-28     
   2.1544        1.0000e+18    1.0000e+20    2.06157362e-28     
   2.1544        1.6681e+18    1.0000e+18    1.70074275e-28     
   2.1544        1.6681e+18    1.6681e+18    1.70074275e-28     
   2.1544        1.6681e+18    2.7826e+18    1.70074275e-28     
   2.1544        1.6681e+18    4.6416e+18    1.70074275e-28     
   2.1544        1.6681e+18    7.7426e+18    1.70074275e-28     
   2.1544        1.6681e+18    1.2915e+19    1.70074275e-28     
   2.1544        1.6681e+18    2.1544e+19    1.70074275e-28     
   2.1544        1.6681e+18    3.5938e+19    1.70074275e-28     
   2.1544        1.6681e+18    5.9948e+19    1.70074275e-28     
   2.1544        1.6681e+18    1.0000e+20    1.70074275e-28     
   2.1544        2.7826e+18    1.0000e+18    1.39696169e-28     
   2.1544        2.7826e+18    1.6681e+18    1.39696169e-28     
   2.1544        2.7826e+18    2.7826e+18    1.39696169e-28     
   2.1544        2.7826e+18    4.6416e+18    1.39696169e-28     
   2.1544        2.7826e+18    7.7426e+18    1.39696169e-28     
   2.1544        2.7826e+18    1.2915e+19    1.39696169e-28     
   2.1544        2.7826e+18    2.1544e+19    1.39696169e-28     
   2.1544        2.7826e+18    3.5938e+19    1.39696169e-28     
   2.1544        2.7826e+18    5.9948e+19    1.39696169e-28     
   2.1544        2.7826e+18    1.0000e+20    1.39696169e-28     
   2.1544        4.6416e+18    1.0000e+18    1.14427871e-28     
   2.1544        4.6416e+18    1.6681e+18    1.14427871e-28     
   2.1544        4.6416e+18    2.7826e+18    1.14427871e-28     
   2.1544        4.6416e+18    4.6416e+18    1.14427871e-28     
   2.1544        4.6416e+18    7.7426e+18    1.14427871e-28     
   2.1544        4.6416e+18    1.2915e+19    1.14427871e-28     
   2.1544        4.6416e+18    2.1544e+19    1.14427871e-28     
   2.1544        4.6416e+18    3.5938e+19    1.14427871e-28     
   2.1544        4.6416e+18    5.9948e+19    1.14427871e-28     
   2.1544        4.6416e+18    1.0000e+20    1.14427871e-28     
   2.1544        7.7426e+18    1.0000e+18    9.35806249e-29     
   2.1544        7.7426e+18    1.6681e+18    9.35806249e-29     
   2.1544        7.7426e+18    2.7826e+18    9.35806249e-29     
   2.1544        7.7426e+18    4.6416e+18    9.35806249e-29     
   2.1544        7.7426e+18    7.7426e+18    9.35806249e-29     
   2.1544        7.7426e+18    1.2915e+19    9.35806249e-29     
   2.1544        7.7426e+18    2.1544e+19    9.35806249e-29     
   2.1544        7.7426e+18    3.5938e+19    9.35806249e-29     
   2.1544        7.7426e+18    5.9948e+19    9.35806249e-29     
   2.1544        7.7426e+18    1.0000e+20    9.35806249e-29     
   2.1544        1.2915e+19    1.0000e+18    7.62737960e-29     
   2.1544        1.2915e+19    1.6681e+18    7.62737960e-29     
   2.1544        1.2915e+19    2.7826e+18    7.62737960e-29     
   2.1544        1.2915e+19    4.6416e+18    7.62737960e-29     
   2.1544        1.2915e+19    7.7426e+18    7.62737960e-29     
   2.1544        1.2915e+19    1.2915e+19    7.62737960e-29     
   2.1544        1.2915e+19    2.1544e+19    7.62737960e-29     
   2.1544        1.2915e+19    3.5938e+19    7.62737960e-29     
   2.1544        1.2915e+19    5.9948e+19    7.62737960e-29     
   2.1544        1.2915e+19    1.0000e+20    7.62737960e-29     
   2.1544        2.1544e+19    1.0000e+18    6.16670148e-29     
   2.1544        2.1544e+19    1.6681e+18    6.16670148e-29     
   2.1544        2.1544e+19    2.7826e+18    6.16670148e-29     
   2.1544        2.1544e+19    4.6416e+18    6.16670148e-29     
   2.1544        2.1544e+19    7.7426e+18    6.16670148e-29     
   2.1544        2.1544e+19    1.2915e+19    6.16670148e-29     
   2.1544        2.1544e+19    2.1544e+19    6.16670148e-29     
   2.1544        2.1544e+19    3.5938e+19    6.16670148e-29     
   2.1544        2.1544e+19    5.9948e+19    6.16670148e-29     
   2.1544        2.1544e+19    1.0000e+20    6.16670148e-29     
   2.1544        3.5938e+19    1.0000e+18    4.92923219e-29     
   2.1544        3.5938e+19    1.6681e+18    4.92923219e-29     
   2.1544        3.5938e+19    2.7826e+18    4.92923219e-29     
   2.1544        3.5938e+19    4.6416e+18    4.92923219e-29     
   2.1544        3.5938e+19    7.7426e+18    4.92923219e-29     
   2.1544        3.5938e+19    1.2915e+19    4.92923219e-29     
   2.1544        3.5938e+19    2.1544e+19    4.92923219e-29     
   2.1544        3.5938e+19    3.5938e+19    4.92923219e-29     
   2.1544        3.5938e+19    5.9948e+19    4.92923219e-29     
   2.1544        3.5938e+19    1.0000e+20    4.92923219e-29     
   2.1544        5.9948e+19    1.0000e+18    3.90657932e-29     
   2.1544        5.9948e+19    1.6681e+18    3.90657932e-29     
   2.1544        5.9948e+19    2.7826e+18    3.90657932e-29     
   2.1544        5.9948e+19    4.6416e+18    3.90657932e-29     
   2.1544        5.9948e+19    7.7426e+18    3.90657932e-29     
   2.1544        5.9948e+19    1.2915e+19    3.90657932e-29     
   2.1544        5.9948e+19    2.1544e+19    3.90657932e-29     
   2.1544        5.9948e+19    3.5938e+19    3.90657932e-29     
   2.1544        5.9948e+19    5.9948e+19    3.90657932e-29     
   2.1544        5.9948e+19    1.0000e+20    3.90657932e-29     
   2.1544        1.0000e+20    1.0000e+18    3.09699089e-29     
   2.1544        1.0000e+20    1.6681e+18    3.09699089e-29     
   2.1544        1.0000e+20    2.7826e+18    3.09699089e-29     
   2.1544        1.0000e+20    4.6416e+18    3.09699089e-29     
   2.1544        1.0000e+20    7.7426e+18    3.09699089e-29     
   2.1544        1.0000e+20    1.2915e+19    3.09699089e-29     
   2.1544        1.0000e+20    2.1544e+19    3.09699089e-29     
   2.1544        1.0000e+20    3.5938e+19    3.09699089e-29     
   2.1544        1.0000e+20    5.9948e+19    3.09699089e-29     
   2.1544        1.0000e+20    1.0000e+20    3.09699089e-29     
   2.7826        1.0000e+18    1.0000e+18    1.27431992e-27     
   2.7826        1.0000e+18    1.6681e+18    1.27431992e-27     
   2.7826        1.0000e+18    2.7826e+18    1.27431992e-27     
   2.7826        1.0000e+18    4.6416e+18    1.27431992e-27     
   2.7826        1.0000e+18    7.7426e+18    1.27431992e-27     
   2.7826        1.0000e+18    1.2915e+19    1.27431992e-27     
   2.7826        1.0000e+18    2.1544e+19    1.27431992e-27     
   2.7826        1.0000e+18    3.5938e+19    1.27431992e-27     
