DIVIMP RUN ADDITIONAL OUTPUT:
NRS:   54IRSEP:   19NDS:  380NIZS:    5
KNOTS:
    49    49    49    49    49    49    49    49    49    49    49    49
    49    49    49    49    49    49    82    82    82    82    82    82
    82    82    82    82    82    82    82    82    82    82    82    82
    34    34    34    34    34    34    34    34    34    34    34    34
    34    34    34    34    34    34
ABSFAC:
  0.1000000000E+01
ABSFAC_NEUT:
  0.1000000000E+01
TPOWLS:
  9.6763100431E-03  4.8514998910E-03  2.9943946467E-03  3.1948191798E-03  3.7253233086E-03  3.7162383024E-03
  3.3827440505E-03  3.2364201863E-03  2.8699655484E-03  2.4380802063E-03  1.8277669482E-03  1.3950967161E-03
  4.5770957743E-17  4.5770957743E-17  5.6720040080E-02  6.1700734288E-02  4.4582578322E-02  5.4425633647E-02
  5.5142702793E-02  6.1286650841E-02  5.7169151364E-02  5.7853834782E-02  5.4859589759E-02  5.0796416888E-02
  4.5836359272E-02  4.3796343058E-02  4.9895054654E-07  1.0625835296E-04  1.2483808959E-04  1.2342329401E-04
  1.6051780616E-04  1.7596708141E-04  2.1164894116E-04  2.5975444250E-04  2.7721455683E-04  2.5939318897E-04
  3.0493855769E-04  3.0765401479E-04  3.3201418423E-04  3.3363259835E-04  3.3205527132E-04  3.6735105198E-04
  3.8345842467E-04  3.8060510635E-04  5.5896002055E-02  6.0441858424E-02  5.4534374171E-02  3.9152231530E-02
  2.6139308339E-02  1.0745968295E-02  5.6245731798E-03  3.3302322809E-03  3.5184797408E-03  4.0239656638E-03
  3.9108727621E-03  3.7499234787E-03  3.5500643782E-03  2.9890216670E-03  2.6478683592E-03  1.9753839579E-03
  1.5116328374E-03  4.5770957743E-17  4.5770957743E-17  5.9891370624E-02  6.1809210678E-02  4.4984913724E-02
  5.3789042511E-02  4.9929494647E-02  5.4766522128E-02  4.9711029181E-02  5.0577144534E-02  4.6787870712E-02
  4.4331550455E-02  4.0821369864E-02  3.8546438477E-02  4.9895054654E-07  8.5214097293E-05  8.0584342420E-05
  1.0441467255E-04  1.2700159061E-04  1.4697076550E-04  1.8726463253E-04  1.8464463382E-04  2.0189408318E-04
  2.2792325369E-04  2.3044491973E-04  2.3636453573E-04  2.4966408156E-04  2.5961274928E-04  2.7054108285E-04
  2.8612056911E-04  2.8931077715E-04  3.1688436283E-04  5.1603851417E-02  5.4969388066E-02  4.6769911853E-02
  3.5745972350E-02  2.4372257598E-02  1.0715921978E-02  5.6450693846E-03  3.8064515773E-03  3.9543599830E-03
  4.3694778736E-03  4.1377196708E-03  3.9785467570E-03  3.7016021313E-03  3.2663394311E-03  2.4497689602E-03
  2.0905750252E-03  1.5877248442E-03  4.5770957743E-17  4.5770957743E-17  6.1361584319E-02  6.1647996986E-02
  4.6885550177E-02  5.2286443868E-02  4.5502331878E-02  4.8005550409E-02  4.4072527622E-02  4.5194154436E-02
  4.1062479542E-02  3.7735398247E-02  3.3783248183E-02  3.1061835997E-02  4.9895054654E-07  6.8414017649E-05
  7.0997009681E-05  8.3670526645E-05  1.0144431857E-04  1.3555401382E-04  1.5416583368E-04  1.5605133971E-04
  1.6374623443E-04  1.8209024944E-04  1.9284917964E-04  2.1004489899E-04  2.3703745355E-04  2.5153511687E-04
  2.6194812330E-04  2.6291781946E-04  2.8049693436E-04  2.7973500176E-04  4.6126554439E-02  4.7579381325E-02
  3.7562153806E-02  3.0358445615E-02  2.2581393345E-02  1.0327134701E-02  6.0560711326E-03  4.0048397987E-03
  4.1587272813E-03  4.4035268708E-03  4.1471112871E-03  4.0023853488E-03  3.5479541583E-03  3.3799004999E-03
  2.5472902508E-03  1.9499688317E-03  1.8236230141E-03  4.5770957743E-17  4.5770957743E-17  6.2919591407E-02
  6.0934448076E-02  4.6807740643E-02  4.7910877913E-02  4.0803378436E-02  4.3393957254E-02  3.9318300920E-02
  3.8586341726E-02  3.4427381386E-02  3.1501256757E-02  2.7816325127E-02  2.6367250523E-02  4.9895054654E-07
  4.6944371844E-05  6.0841676456E-05  7.1583606923E-05  9.1720604153E-05  9.1209775107E-05  1.0342877279E-04
  1.1141323625E-04  1.2608910099E-04  1.4443619159E-04  1.5383457645E-04  1.7646928634E-04  1.9188203832E-04
  1.8369076416E-04  1.9208788236E-04  1.9333492833E-04  2.2248205107E-04  2.2179223446E-04  3.9793094446E-02
  3.8858591836E-02  3.1897060344E-02  2.5310276090E-02  1.9698101422E-02  1.0233300483E-02  5.9945056385E-03
  4.1515101463E-03  4.1777345767E-03  4.3071375045E-03  4.1886472364E-03  4.1292772131E-03  3.6810251480E-03
  3.2252710871E-03  2.8259494493E-03  2.0105939617E-03  1.8022793800E-03  4.5770957743E-17  4.5770957743E-17
  6.2551392118E-02  5.7278090133E-02  4.5386406978E-02  4.3905112160E-02  3.6634547759E-02  3.8280745006E-02
  3.4193010601E-02  3.3763621041E-02  3.0327114717E-02  2.8572600376E-02  2.4504104769E-02  2.1802762690E-02
  4.9895054654E-07  3.9326723143E-05  4.4515368780E-05  5.1093698010E-05  5.0805912223E-05  7.2305872580E-05
  8.3398590356E-05  8.4021600376E-05  9.7510792079E-05  1.0717215314E-04  1.0321254591E-04  1.1287602373E-04
  1.1922931773E-04  1.1325991887E-04  1.2084717872E-04  1.4658397084E-04  1.5061688071E-04  1.5366886456E-04
  3.4618243887E-02  3.0780095853E-02  2.3072381044E-02  1.8498026780E-02  1.6071490737E-02  8.6605427225E-03
  5.3668578868E-03  3.7496101033E-03  3.6904416050E-03  4.1083423333E-03  4.1197313873E-03  3.9019791820E-03
  3.3536323458E-03  3.0814171942E-03  2.6891294810E-03  2.0686417554E-03  1.9235819466E-03  4.5770957743E-17
  4.5770957743E-17  6.0779550456E-02  4.3641350154E-02  4.2383373637E-02  3.9089563480E-02  3.2264882956E-02
  3.3386180246E-02  2.9897071430E-02  2.8895121245E-02  2.6422082613E-02  2.4171862542E-02  2.0603018334E-02
  1.7901870168E-02  4.9895054654E-07  2.2098408134E-05  3.0858455462E-05  2.9264372435E-05  4.6987071469E-05
  5.8346317489E-05  5.4627226656E-05  6.4165731943E-05  7.5493446633E-05  7.2290723821E-05  7.8139650622E-05
  9.1891979594E-05  8.5036815109E-05  8.5664793458E-05  9.5396924594E-05  9.6458868713E-05  1.0636727884E-04
  1.1616381701E-04  2.5697386844E-02  2.1384496676E-02  1.6402916282E-02  1.4125497418E-02  1.2996325797E-02
  7.4515481230E-03  4.6877561004E-03  3.3419201813E-03  3.3344237947E-03  3.6641583572E-03  3.6220105459E-03
  3.3804425963E-03  3.2958879025E-03  2.9130524456E-03  2.6260975444E-03  2.1926735937E-03  2.1523436939E-03
  4.5770957743E-17  4.5770957743E-17  5.7020735271E-02  4.5697882399E-02  3.9339354433E-02  3.4811781034E-02
  2.7779095273E-02  2.9170332687E-02  2.5247287363E-02  2.5124617890E-02  2.3133068589E-02  2.0407275597E-02
  1.7314021951E-02  1.4461360743E-02  4.9895054654E-07  1.7586517708E-05  2.0301588853E-05  2.1699892309E-05
  3.5923655070E-05  3.7539191955E-05  4.5943235939E-05  6.5166269392E-05  5.1977845603E-05  6.2945785303E-05
  6.6408662175E-05  6.5710956712E-05  6.1425241187E-05  7.2012895848E-05  8.8729658807E-05  9.3223334249E-05
  1.0654950156E-04  8.9314622957E-05  1.8845215576E-02  1.6078364678E-02  1.2542200527E-02  1.0913452681E-02
  1.0894381732E-02  6.5016961029E-03  4.1255581615E-03  2.8260615046E-03  2.9937730976E-03  3.1768588246E-03
  3.0854275593E-03  2.8563203055E-03  2.8851113313E-03  2.6401496725E-03  2.5983146423E-03  1.9147586264E-03
  2.0502600002E-03  4.5770957743E-17  4.5770957743E-17  5.4435019797E-02  4.6041780928E-02  3.5182873309E-02
  3.1231107356E-02  2.4806445465E-02  2.5403726476E-02  2.2352903943E-02  2.2165269184E-02  1.9237563670E-02
  1.7150049783E-02  1.4438353444E-02  1.2546639047E-02  4.9895054654E-07  1.5837107302E-05  1.5059687151E-05
  1.8240362294E-05  2.8557870171E-05  3.1118422716E-05  4.2187701741E-05  5.3645041174E-05  5.2498745066E-05
  6.3398979690E-05  5.6397397301E-05  5.7015770818E-05  6.4857924714E-05  7.5281700970E-05  7.0115356316E-05
  8.3021550719E-05  1.0381948682E-04  9.0894109191E-05  1.3509110501E-02  1.1043372101E-02  9.5183029667E-03
  8.8031253055E-03  9.2759384965E-03  5.9811360425E-03  3.6860571530E-03  2.4984421982E-03  2.5352090693E-03
  2.8247115421E-03  2.6935654185E-03  2.4585578518E-03  2.4522769947E-03  2.3764644523E-03  2.0866057111E-03
  2.1095145985E-03  2.0976623801E-03  4.5770957743E-17  4.5770957743E-17  5.1495149215E-02  4.5066484987E-02
  3.3366759365E-02  2.8705677933E-02  2.2201729200E-02  2.2329306734E-02  1.9754237932E-02  1.9793455712E-02
  1.7038387000E-02  1.5305928772E-02  1.2556532010E-02  1.0580814421E-02  4.9895054654E-07  1.3707024642E-05
  1.4476133053E-05  2.0949553400E-05  2.2698171607E-05  2.3333115208E-05  2.4515866961E-05  3.1249857440E-05
  3.4490135166E-05  2.5355525201E-05  2.3303940576E-05  2.8518957483E-05  3.4859487597E-05  3.4765309419E-05
  4.1999736731E-05  4.5579472548E-05  5.5923362181E-05  4.0203924785E-05  9.5070848125E-03  7.9635946134E-03
  7.2447035422E-03  7.9709350364E-03  8.9276381581E-03  5.4843277349E-03  3.2464295840E-03  2.1724877437E-03
  2.2926428285E-03  2.3338605979E-03  2.3645455647E-03  2.1122007854E-03  2.0855289376E-03  2.0706227992E-03
  1.9011453893E-03  1.9022322705E-03  1.9440071170E-03  4.5770957743E-17  4.5770957743E-17  5.0329718435E-02
  4.4266493818E-02  3.1310577576E-02  2.6505426046E-02  2.0006313315E-02  2.0656219418E-02  1.8297171859E-02
  1.8591412851E-02  1.5694240352E-02  1.3825629856E-02  1.1592911860E-02  9.7906247581E-03  4.9895054654E-07
  7.7821056749E-06  1.5791733300E-05  1.2379524330E-05  1.4443372474E-05  8.8846283348E-06  1.0248171448E-05
  1.6397646430E-05  3.0478549570E-05  2.3630457337E-05  2.6116774592E-05  1.9679762625E-05  2.0650633417E-05
  2.1698260134E-05  2.2251521041E-05  2.2192145742E-05  1.9148269234E-05  2.1583513779E-05  4.8614425489E-03
  5.3448298120E-03  5.8744779357E-03  6.8760309770E-03  7.9633935391E-03  4.8311634375E-03  2.7414667772E-03
  1.8844151221E-03  1.9577318118E-03  1.8783200837E-03  1.9073246101E-03  1.6988047524E-03  1.7788414891E-03
  1.7173494663E-03  1.7708735906E-03  1.8616986826E-03  1.7000946309E-03  4.5770957743E-17  4.5770957743E-17
  4.9965541535E-02  4.3608418297E-02  3.0691661412E-02  2.3844392843E-02  1.8594586523E-02  1.9386030163E-02
  1.6718632235E-02  1.7615310031E-02  1.4876246918E-02  1.2970480392E-02  1.0799701753E-02  9.1379983768E-03
  4.9895054654E-07  4.0472178948E-06  7.5750786816E-06  6.8901987575E-06  8.2960627603E-06  8.1419673887E-06
  8.7722360141E-06  8.1058863566E-06  6.3539198497E-06  1.2320363938E-05  9.9883833918E-06  1.1325117409E-05
  1.2235939930E-05  1.3612911739E-05  1.3453256418E-05  1.5432616331E-05  1.7223057752E-05  1.9358837430E-05
  2.9351237516E-03  3.8261165386E-03  4.7741220056E-03  6.1290612222E-03  6.6908926190E-03  3.7427945900E-03
  2.2451351560E-03  1.6445592543E-03  1.5603308700E-03  1.5371930594E-03  1.5161647524E-03  1.4831814843E-03
  1.3423504238E-03  1.5515476674E-03  1.5175485652E-03  1.6330566718E-03  1.7987117700E-03  4.5770957743E-17
  4.5770957743E-17  4.9947631065E-02  4.5220334316E-02  3.0475028166E-02  2.3230800577E-02  1.7823540034E-02
  1.8759318882E-02  1.6082602724E-02  1.6880285112E-02  1.4514862466E-02  1.2617256045E-02  1.0199903987E-02
  8.5501810704E-03  7.5972649448E-03  5.1451986772E-03  3.2053672325E-03  3.1223434532E-03  3.4230053159E-03
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  4.9895054654E-07  1.9289818194E-06
  2.9942871277E-06  8.3604781454E-06  7.5577757166E-06  5.7211557604E-06  5.0554948896E-06  4.6532911108E-06
  4.8487499242E-06  6.0199654797E-06  9.0713211840E-06  8.6751101155E-06  9.1897962481E-06  1.3063731780E-05
  1.2673947681E-05  1.0872304267E-05  1.0174019498E-05  9.9613213664E-06  2.3555904275E-03  3.0822551844E-03
  3.8323692749E-03  4.8056416609E-03  4.8790626037E-03  2.8705690217E-03  1.7927577731E-03  1.2339412072E-03
  1.2319821008E-03  1.2351764951E-03  1.2509634960E-03  1.3317942104E-03  1.3017472259E-03  1.3113827560E-03
  1.4048816998E-03  1.3725021739E-03  1.5117748066E-03  4.5770957743E-17  4.5770957743E-17  5.0236628232E-02
  4.5390497631E-02  2.9888074555E-02  2.3486966926E-02  1.7646578422E-02  1.8830232469E-02  1.6664414652E-02
  1.7044673290E-02  1.4632040251E-02  1.2760865124E-02  1.0244464176E-02  8.1672932836E-03  7.1360339465E-03
  4.5352602231E-03  4.3853045779E-03  4.3791957544E-03  4.5544665415E-03  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  4.9895054654E-07  2.2910431091E-06  2.6940075018E-06  2.3709613445E-06
  3.4913172424E-06  5.1487705540E-06  7.2844294539E-06  6.4111518190E-06  6.0809411127E-06  7.6473403407E-06
  6.8516902188E-06  6.3699375172E-06  6.6801660682E-06  1.6808294880E-05  9.5708763877E-06  1.0480056710E-05
  1.0727136515E-05  1.2236624141E-05  1.9320454649E-03  2.5907589547E-03  3.0224213996E-03  3.5137931248E-03
  3.6756586553E-03  2.1100356733E-03  1.2367265569E-03  8.9161476197E-04  8.5151450761E-04  9.9137660939E-04
  1.1280541781E-03  1.0632931234E-03  1.1150762618E-03  1.2394041167E-03  1.2673585209E-03  1.3067905286E-03
  1.5220635514E-03  4.5770957743E-17  4.5770957743E-17  5.0404808752E-02  4.8547410553E-02  2.9762553474E-02
  2.4362792060E-02  1.7850384913E-02  2.0061780899E-02  1.7985972115E-02  1.9448808897E-02  1.6448716978E-02
  1.4069584072E-02  1.0560387601E-02  7.5363427512E-03  6.4358308640E-03  6.4625314275E-03  6.1603162338E-03
  6.0011300995E-03  6.0018369252E-03  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  4.9895054654E-07  1.4369283967E-06  1.8821712702E-06  2.5334460267E-06  2.6183435819E-06  3.5968690889E-06
  3.5788124088E-06  4.9542915125E-06  6.4660914282E-06  1.0289977991E-05  1.0893386539E-05  1.0867897890E-05
  1.0276144999E-05  1.0829228410E-05  1.6351016015E-05  9.1634301414E-06  9.6372125549E-06  9.9792461723E-06
  1.3013751528E-03  1.7240735656E-03  2.1547570648E-03  2.5172928874E-03  2.4505842933E-03  1.3862546979E-03
  8.3826575684E-04  5.8550519881E-04  6.1603354099E-04  7.3674644439E-04  7.1707001970E-04  8.2230740086E-04
  9.6184191782E-04  1.1559367328E-03  1.1098894523E-03  1.3087711667E-03  1.5171694209E-03  4.5770957743E-17
  4.5770957743E-17  4.8486363784E-02  5.0297352014E-02  2.9804185829E-02  2.6166144748E-02  1.9138349413E-02
  2.1867026371E-02  1.9160811546E-02  2.0233440860E-02  1.7702403136E-02  1.5197150693E-02  8.5745233752E-03
  8.7174225158E-03  8.5499560439E-03  8.4659578154E-03  8.2325479798E-03  8.1051203713E-03  8.1183285000E-03
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  4.9895054654E-07  1.5570331987E-06
  1.9267736395E-06  2.1634052413E-06  3.7354517478E-06  3.1906369412E-06  3.2180155291E-06  3.6300878536E-06
  8.0588489398E-06  7.1889513039E-06  8.2208845169E-06  9.2166302367E-06  1.0028100512E-05  1.0801445831E-05
  1.2091349153E-05  1.2938246102E-05  1.3743372323E-05  1.4481363053E-05  1.0306545672E-03  1.3335549682E-03
  1.5818723454E-03  1.7603654561E-03  1.8344714148E-03  9.9226201536E-04  6.0509347404E-04  4.2258084765E-04
  4.3940479244E-04  5.4060528358E-04  5.9309728700E-04  7.1851375725E-04  7.7647454964E-04  8.5841155453E-04
  1.0066791731E-03  1.1250861101E-03  1.3028805838E-03  4.5770957743E-17  4.5770957743E-17  2.7083829114E-02
  5.4644421917E-02  2.9202727118E-02  2.7270555318E-02  2.0056139950E-02  2.2723859170E-02  1.9998751360E-02
  2.2064014577E-02  1.8012928852E-02  1.3907491858E-02  1.1086176133E-02  1.0851438468E-02  1.1323658247E-02
  1.0832680225E-02  1.0470548700E-02  1.0169366211E-02  1.0215205286E-02  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60  1.0000000000E-60
  1.0000000000E-60  1.0000000000E-60  4.9895054654E-07  1.3581209373E-06  1.6617071495E-06  2.5847802804E-06
  5.5169563187E-06  4.6568721626E-06  4.3530283880E-06  4.7016487140E-06  6.2376856300E-06  7.0538924956E-06
  4.8616363056E-06  6.8108107820E-06  8.5808672293E-06  8.0430996224E-06  7.9932693421E-06  8.6193446568E-06
  1.0901572057E-05  1.0849239541E-05  7.1005780953E-04  9.4453993240E-04  1.0941241150E-03  1.1526394883E-03
  1.0561195140E-03  5.9237747546E-04  3.9929772202E-04  3.2165769507E-04  3.5149017640E-04  4.2334679663E-04
  4.4555165169E-04  5.1763277441E-04  5.8364900512E-04  6.7457601549E-04  9.0311834237E-04  1.0724949386E-03
  1.1525736836E-03  4.5770957743E-17  4.5770957743E-17  3.4939938123E-02  5.7507489902E-02  2.8282088555E-02
