#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 10. May 2022
#   Time of creation: 17:44:19
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H-'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_i1: Fixed value 8000.0000
#              T_i4: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_i4: 10 calculated values between 1.0000e+16 and 1.0000e+18

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_i4          POP_COEFF      
   1.6681        7.7426e+18    2.7826e+16    3.81187440e-22     
   1.6681        7.7426e+18    4.6416e+16    3.81187440e-22     
   1.6681        7.7426e+18    7.7426e+16    3.81187440e-22     
   1.6681        7.7426e+18    1.2915e+17    3.81187440e-22     
   1.6681        7.7426e+18    2.1544e+17    3.81187440e-22     
   1.6681        7.7426e+18    3.5938e+17    3.81187440e-22     
   1.6681        7.7426e+18    5.9948e+17    3.81187440e-22     
   1.6681        7.7426e+18    1.0000e+18    3.81187440e-22     
   1.6681        1.2915e+19    1.0000e+16    3.41049933e-22     
   1.6681        1.2915e+19    1.6681e+16    3.41049933e-22     
   1.6681        1.2915e+19    2.7826e+16    3.41049933e-22     
   1.6681        1.2915e+19    4.6416e+16    3.41049933e-22     
   1.6681        1.2915e+19    7.7426e+16    3.41049933e-22     
   1.6681        1.2915e+19    1.2915e+17    3.41049933e-22     
   1.6681        1.2915e+19    2.1544e+17    3.41049933e-22     
   1.6681        1.2915e+19    3.5938e+17    3.41049933e-22     
   1.6681        1.2915e+19    5.9948e+17    3.41049933e-22     
   1.6681        1.2915e+19    1.0000e+18    3.41049933e-22     
   1.6681        2.1544e+19    1.0000e+16    2.89983399e-22     
   1.6681        2.1544e+19    1.6681e+16    2.89983399e-22     
   1.6681        2.1544e+19    2.7826e+16    2.89983399e-22     
   1.6681        2.1544e+19    4.6416e+16    2.89983399e-22     
   1.6681        2.1544e+19    7.7426e+16    2.89983399e-22     
   1.6681        2.1544e+19    1.2915e+17    2.89983399e-22     
   1.6681        2.1544e+19    2.1544e+17    2.89983399e-22     
   1.6681        2.1544e+19    3.5938e+17    2.89983399e-22     
   1.6681        2.1544e+19    5.9948e+17    2.89983399e-22     
   1.6681        2.1544e+19    1.0000e+18    2.89983399e-22     
   1.6681        3.5938e+19    1.0000e+16    2.32011095e-22     
   1.6681        3.5938e+19    1.6681e+16    2.32011095e-22     
   1.6681        3.5938e+19    2.7826e+16    2.32011095e-22     
   1.6681        3.5938e+19    4.6416e+16    2.32011095e-22     
   1.6681        3.5938e+19    7.7426e+16    2.32011095e-22     
   1.6681        3.5938e+19    1.2915e+17    2.32011095e-22     
   1.6681        3.5938e+19    2.1544e+17    2.32011095e-22     
   1.6681        3.5938e+19    3.5938e+17    2.32011095e-22     
   1.6681        3.5938e+19    5.9948e+17    2.32011095e-22     
   1.6681        3.5938e+19    1.0000e+18    2.32011095e-22     
   1.6681        5.9948e+19    1.0000e+16    1.74038285e-22     
   1.6681        5.9948e+19    1.6681e+16    1.74038285e-22     
   1.6681        5.9948e+19    2.7826e+16    1.74038285e-22     
   1.6681        5.9948e+19    4.6416e+16    1.74038285e-22     
   1.6681        5.9948e+19    7.7426e+16    1.74038285e-22     
   1.6681        5.9948e+19    1.2915e+17    1.74038285e-22     
   1.6681        5.9948e+19    2.1544e+17    1.74038285e-22     
   1.6681        5.9948e+19    3.5938e+17    1.74038285e-22     
   1.6681        5.9948e+19    5.9948e+17    1.74038285e-22     
   1.6681        5.9948e+19    1.0000e+18    1.74038285e-22     
   1.6681        1.0000e+20    1.0000e+16    1.22929806e-22     
   1.6681        1.0000e+20    1.6681e+16    1.22929806e-22     
   1.6681        1.0000e+20    2.7826e+16    1.22929806e-22     
   1.6681        1.0000e+20    4.6416e+16    1.22929806e-22     
   1.6681        1.0000e+20    7.7426e+16    1.22929806e-22     
   1.6681        1.0000e+20    1.2915e+17    1.22929806e-22     
   1.6681        1.0000e+20    2.1544e+17    1.22929806e-22     
   1.6681        1.0000e+20    3.5938e+17    1.22929806e-22     
   1.6681        1.0000e+20    5.9948e+17    1.22929806e-22     
   1.6681        1.0000e+20    1.0000e+18    1.22929806e-22     
   2.1544        1.0000e+18    1.0000e+16    4.46606670e-22     
   2.1544        1.0000e+18    1.6681e+16    4.46606670e-22     
   2.1544        1.0000e+18    2.7826e+16    4.46606670e-22     
   2.1544        1.0000e+18    4.6416e+16    4.46606670e-22     
   2.1544        1.0000e+18    7.7426e+16    4.46606670e-22     
   2.1544        1.0000e+18    1.2915e+17    4.46606670e-22     
   2.1544        1.0000e+18    2.1544e+17    4.46606670e-22     
   2.1544        1.0000e+18    3.5938e+17    4.46606670e-22     
   2.1544        1.0000e+18    5.9948e+17    4.46606670e-22     
   2.1544        1.0000e+18    1.0000e+18    4.46606670e-22     
   2.1544        1.6681e+18    1.0000e+16    4.37696953e-22     
   2.1544        1.6681e+18    1.6681e+16    4.37696953e-22     
   2.1544        1.6681e+18    2.7826e+16    4.37696953e-22     
   2.1544        1.6681e+18    4.6416e+16    4.37696953e-22     
   2.1544        1.6681e+18    7.7426e+16    4.37696953e-22     
   2.1544        1.6681e+18    1.2915e+17    4.37696953e-22     
   2.1544        1.6681e+18    2.1544e+17    4.37696953e-22     
   2.1544        1.6681e+18    3.5938e+17    4.37696953e-22     
   2.1544        1.6681e+18    5.9948e+17    4.37696953e-22     
   2.1544        1.6681e+18    1.0000e+18    4.37696953e-22     
   2.1544        2.7826e+18    1.0000e+16    4.23326383e-22     
   2.1544        2.7826e+18    1.6681e+16    4.23326383e-22     
   2.1544        2.7826e+18    2.7826e+16    4.23326383e-22     
   2.1544        2.7826e+18    4.6416e+16    4.23326383e-22     
   2.1544        2.7826e+18    7.7426e+16    4.23326383e-22     
   2.1544        2.7826e+18    1.2915e+17    4.23326383e-22     
   2.1544        2.7826e+18    2.1544e+17    4.23326383e-22     
   2.1544        2.7826e+18    3.5938e+17    4.23326383e-22     
   2.1544        2.7826e+18    5.9948e+17    4.23326383e-22     
   2.1544        2.7826e+18    1.0000e+18    4.23326383e-22     
   2.1544        4.6416e+18    1.0000e+16    4.01021465e-22     
   2.1544        4.6416e+18    1.6681e+16    4.01021465e-22     
   2.1544        4.6416e+18    2.7826e+16    4.01021465e-22     
   2.1544        4.6416e+18    4.6416e+16    4.01021465e-22     
   2.1544        4.6416e+18    7.7426e+16    4.01021465e-22     
   2.1544        4.6416e+18    1.2915e+17    4.01021465e-22     
   2.1544        4.6416e+18    2.1544e+17    4.01021465e-22     
   2.1544        4.6416e+18    3.5938e+17    4.01021465e-22     
   2.1544        4.6416e+18    5.9948e+17    4.01021465e-22     
   2.1544        4.6416e+18    1.0000e+18    4.01021465e-22     
   2.1544        7.7426e+18    1.0000e+16    3.68325066e-22     
   2.1544        7.7426e+18    1.6681e+16    3.68325066e-22     
   2.1544        7.7426e+18    2.7826e+16    3.68325066e-22     
   2.1544        7.7426e+18    4.6416e+16    3.68325066e-22     
   2.1544        7.7426e+18    7.7426e+16    3.68325066e-22     
   2.1544        7.7426e+18    1.2915e+17    3.68325066e-22     
   2.1544        7.7426e+18    2.1544e+17    3.68325066e-22     
   2.1544        7.7426e+18    3.5938e+17    3.68325066e-22     
   2.1544        7.7426e+18    5.9948e+17    3.68325066e-22     
   2.1544        7.7426e+18    1.0000e+18    3.68325066e-22     
   2.1544        1.2915e+19    1.0000e+16    3.24024386e-22     
   2.1544        1.2915e+19    1.6681e+16    3.24024386e-22     
   2.1544        1.2915e+19    2.7826e+16    3.24024386e-22     
   2.1544        1.2915e+19    4.6416e+16    3.24024386e-22     
   2.1544        1.2915e+19    7.7426e+16    3.24024386e-22     
   2.1544        1.2915e+19    1.2915e+17    3.24024386e-22     
   2.1544        1.2915e+19    2.1544e+17    3.24024386e-22     
   2.1544        1.2915e+19    3.5938e+17    3.24024386e-22     
   2.1544        1.2915e+19    5.9948e+17    3.24024386e-22     
   2.1544        1.2915e+19    1.0000e+18    3.24024386e-22     
   2.1544        2.1544e+19    1.0000e+16    2.69785595e-22     
   2.1544        2.1544e+19    1.6681e+16    2.69785595e-22     
   2.1544        2.1544e+19    2.7826e+16    2.69785595e-22     
   2.1544        2.1544e+19    4.6416e+16    2.69785595e-22     
   2.1544        2.1544e+19    7.7426e+16    2.69785595e-22     
   2.1544        2.1544e+19    1.2915e+17    2.69785595e-22     
   2.1544        2.1544e+19    2.1544e+17    2.69785595e-22     
   2.1544        2.1544e+19    3.5938e+17    2.69785595e-22     
   2.1544        2.1544e+19    5.9948e+17    2.69785595e-22     
   2.1544        2.1544e+19    1.0000e+18    2.69785595e-22     
   2.1544        3.5938e+19    1.0000e+16    2.10895283e-22     
   2.1544        3.5938e+19    1.6681e+16    2.10895283e-22     
   2.1544        3.5938e+19    2.7826e+16    2.10895283e-22     
   2.1544        3.5938e+19    4.6416e+16    2.10895283e-22     
   2.1544        3.5938e+19    7.7426e+16    2.10895283e-22     
   2.1544        3.5938e+19    1.2915e+17    2.10895283e-22     
   2.1544        3.5938e+19    2.1544e+17    2.10895283e-22     
   2.1544        3.5938e+19    3.5938e+17    2.10895283e-22     
   2.1544        3.5938e+19    5.9948e+17    2.10895283e-22     
   2.1544        3.5938e+19    1.0000e+18    2.10895283e-22     
   2.1544        5.9948e+19    1.0000e+16    1.54658089e-22     
   2.1544        5.9948e+19    1.6681e+16    1.54658089e-22     
   2.1544        5.9948e+19    2.7826e+16    1.54658089e-22     
   2.1544        5.9948e+19    4.6416e+16    1.54658089e-22     
   2.1544        5.9948e+19    7.7426e+16    1.54658089e-22     
   2.1544        5.9948e+19    1.2915e+17    1.54658089e-22     
   2.1544        5.9948e+19    2.1544e+17    1.54658089e-22     
   2.1544        5.9948e+19    3.5938e+17    1.54658089e-22     
   2.1544        5.9948e+19    5.9948e+17    1.54658089e-22     
   2.1544        5.9948e+19    1.0000e+18    1.54658089e-22     
