   10    5   35    1   10     /NEON               /GCR PROJECT                 
================================================================================
  11.00000  12.00000  13.00000  14.00000  15.00000
   0.00000   0.13535   0.27071   0.40606   0.54142   0.67677   0.81213   0.94748
   1.08284   1.21819   1.35355   1.48890   1.62426   1.75961   1.89497   2.03032
   2.16568   2.30103   2.43638   2.57174   2.70709   2.84245   2.97780   3.11316
   3.24851   3.38387   3.51922   3.65458   3.78993   3.92529   4.06064   4.19600
   4.33135   4.46671   4.60206
 -11.70505 -11.74476 -11.77475 -11.79866 -11.81429
 -11.70161 -11.74873 -11.78932 -11.82407 -11.86175
 -11.70421 -11.75377 -11.79768 -11.83752 -11.88558
 -11.71583 -11.76651 -11.81075 -11.85208 -11.90475
 -11.74099 -11.79260 -11.83841 -11.88141 -11.93831
 -11.78342 -11.83896 -11.88936 -11.93720 -12.00006
 -11.84342 -11.90661 -11.96550 -12.02168 -12.09280
 -11.92246 -11.99513 -12.06493 -12.13242 -12.21413
 -12.01993 -12.10004 -12.17918 -12.25699 -12.34756
 -12.13254 -12.21587 -12.29970 -12.38227 -12.47498
 -12.26313 -12.34644 -12.43035 -12.51469 -12.60665
 -12.41125 -12.49502 -12.57735 -12.66172 -12.75190
 -12.57009 -12.65287 -12.73355 -12.81618 -12.90366
 -12.73381 -12.81345 -12.89178 -12.97084 -13.05265
 -12.89708 -12.97220 -13.04629 -13.12000 -13.19204
 -13.05604 -13.12552 -13.19372 -13.26075 -13.32390
 -13.21752 -13.28173 -13.34354 -13.40386 -13.46029
 -13.35183 -13.40682 -13.46048 -13.51096 -13.55791
 -13.51164 -13.56072 -13.61004 -13.65475 -13.69600
 -13.71628 -13.76564 -13.81532 -13.86037 -13.90200
 -13.91890 -13.96825 -14.01793 -14.06296 -14.10458
 -14.12146 -14.17078 -14.22044 -14.26545 -14.30705
 -14.32472 -14.37412 -14.42385 -14.46894 -14.51061
 -14.52775 -14.57719 -14.62694 -14.67207 -14.71379
 -14.73087 -14.78034 -14.83015 -14.87531 -14.91709
 -14.93401 -14.98350 -15.03337 -15.07857 -15.12041
 -15.13715 -15.18667 -15.23659 -15.28184 -15.32373
 -15.34028 -15.38984 -15.43981 -15.48510 -15.52706
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 4   / DATE= 20/12/00  
 -10.56685 -10.53358 -10.40627 -10.14155  -9.62807
 -10.69495 -10.63957 -10.52713 -10.32636  -9.92011
 -10.81818 -10.77300 -10.69362 -10.53669 -10.21849
 -10.92844 -10.90415 -10.85455 -10.74428 -10.52150
 -11.02140 -11.00939 -10.98112 -10.91583 -10.77705
 -11.07568 -11.08505 -11.08287 -11.05207 -10.97252
 -11.07880 -11.11596 -11.14433 -11.14954 -11.12286
 -11.04978 -11.11521 -11.17511 -11.21599 -11.23747
 -11.02281 -11.10932 -11.19529 -11.26522 -11.32604
 -11.01544 -11.11372 -11.21604 -11.30572 -11.39419
 -11.03038 -11.13274 -11.24216 -11.34185 -11.44550
 -11.06885 -11.16973 -11.28093 -11.38284 -11.49228
 -11.13137 -11.22916 -11.33984 -11.44050 -11.55058
 -11.21516 -11.30988 -11.41862 -11.51763 -11.62662
 -11.31684 -11.40882 -11.51468 -11.61388 -11.72112
 -11.43313 -11.52275 -11.62587 -11.72547 -11.83105
 -11.56201 -11.64961 -11.75101 -11.84869 -11.95387
 -11.70340 -11.78806 -11.88752 -11.98449 -12.08770
 -11.85503 -11.93805 -12.03452 -12.12979 -12.23176
 -12.01620 -12.09697 -12.19097 -12.28418 -12.38278
 -12.18543 -12.26296 -12.35487 -12.44638 -12.54021
 -12.36065 -12.43557 -12.52481 -12.61424 -12.70501
 -12.54059 -12.61453 -12.70124 -12.78687 -12.87599
 -12.72347 -12.79527 -12.87948 -12.96319 -13.05027
 -12.90834 -12.97787 -13.05980 -13.14143 -13.22551
 -13.09264 -13.16012 -13.23921 -13.31808 -13.39768
 -13.27794 -13.34357 -13.41972 -13.49600 -13.57175
 -13.46951 -13.53437 -13.60891 -13.68277 -13.75748
 -13.67010 -13.73490 -13.80920 -13.88258 -13.95732
 -13.87355 -13.93842 -14.01287 -14.08651 -14.16135
 -14.07614 -14.14104 -14.21551 -14.28916 -14.36405
 -14.27907 -14.34403 -14.41855 -14.49230 -14.56725
 -14.48207 -14.54708 -14.62165 -14.69551 -14.77053
 -14.68506 -14.75013 -14.82474 -14.89873 -14.97381
 -14.88805 -14.95317 -15.02784 -15.10195 -15.17709
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 5   / DATE= 20/12/00  
 -10.35408 -10.30198 -10.20279 -10.01198  -9.59280
 -10.43993 -10.39642 -10.31115 -10.14936  -9.78687
 -10.48667 -10.45379 -10.39508 -10.26233  -9.99073
 -10.56564 -10.54405 -10.50212 -10.40201 -10.19528
 -10.65925 -10.64943 -10.62421 -10.55886 -10.40442
 -10.71329 -10.72006 -10.72596 -10.69415 -10.60381
 -10.72272 -10.75710 -10.79958 -10.80235 -10.76278
 -10.69966 -10.76491 -10.84828 -10.88868 -10.89253
 -10.67753 -10.76702 -10.88749 -10.96159 -11.00366
 -10.68140 -10.78524 -10.92782 -11.02477 -11.09424
 -10.71155 -10.82099 -10.96907 -11.07567 -11.16036
 -10.75770 -10.86618 -11.01072 -11.11659 -11.20726
 -10.82123 -10.92450 -11.06027 -11.16175 -11.25216
 -10.90372 -11.00130 -11.12694 -11.22360 -11.31260
 -11.00633 -11.09883 -11.21598 -11.30923 -11.39803
 -11.12806 -11.21571 -11.32571 -11.41692 -11.50714
 -11.26577 -11.34987 -11.45283 -11.54233 -11.63600
 -11.41695 -11.49790 -11.59625 -11.68469 -11.78054
 -11.57860 -11.65692 -11.75137 -11.83969 -11.93668
 -11.74856 -11.82575 -11.91577 -12.00392 -12.10105
 -11.92502 -12.00144 -12.08773 -12.17518 -12.27147
 -12.10638 -12.18096 -12.26547 -12.35179 -12.44648
 -12.29137 -12.36465 -12.44716 -12.53265 -12.62509
 -12.47742 -12.55088 -12.62999 -12.71654 -12.80609
 -12.66428 -12.73858 -12.81505 -12.89973 -12.98781
 -12.85379 -12.92705 -13.00212 -13.08388 -13.16989
 -13.04359 -13.11478 -13.18779 -13.26799 -13.35040
 -13.23172 -13.30208 -13.37216 -13.45011 -13.52956
 -13.42351 -13.49324 -13.56175 -13.63762 -13.71498
 -13.62357 -13.69302 -13.76130 -13.83654 -13.91334
 -13.82753 -13.89704 -13.96533 -14.04078 -14.11780
 -14.03022 -14.09968 -14.16792 -14.24331 -14.32027
 -14.23271 -14.30210 -14.37028 -14.44556 -14.52244
 -14.43521 -14.50452 -14.57265 -14.64781 -14.72460
 -14.63770 -14.70694 -14.77501 -14.85007 -14.92677
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 6   / DATE= 20/12/00  
 -10.37679 -10.32006 -10.23063 -10.08102  -9.77766
 -10.44687 -10.38942 -10.29850 -10.14643  -9.84012
 -10.49163 -10.44097 -10.36213 -10.22861  -9.94921
 -10.47451 -10.44701 -10.39328 -10.29083 -10.09744
 -10.47762 -10.47078 -10.45075 -10.38788 -10.26737
 -10.52764 -10.53429 -10.55612 -10.53861 -10.44932
 -10.54194 -10.57596 -10.64610 -10.66550 -10.62308
 -10.54926 -10.61532 -10.73161 -10.78000 -10.77179
 -10.57303 -10.66672 -10.81940 -10.88940 -10.90351
 -10.61595 -10.73065 -10.90367 -10.98570 -11.01708
 -10.68216 -10.80737 -10.98132 -11.06472 -11.10254
 -10.76739 -10.89176 -11.05016 -11.12626 -11.16572
 -10.86608 -10.98336 -11.11589 -11.18080 -11.21939
 -10.97722 -11.08199 -11.18924 -11.24399 -11.28176
 -11.09867 -11.19102 -11.27893 -11.32653 -11.36493
 -11.22937 -11.31404 -11.38753 -11.43126 -11.47164
 -11.37144 -11.44937 -11.51333 -11.55676 -11.60104
 -11.52319 -11.59573 -11.65361 -11.69804 -11.74833
 -11.68073 -11.75117 -11.80442 -11.85257 -11.90698
 -11.84639 -11.91204 -11.96331 -12.01379 -12.07267
 -12.01704 -12.07728 -12.12758 -12.17872 -12.24149
 -12.18800 -12.24695 -12.29480 -12.34661 -12.41030
 -12.36262 -12.41909 -12.46495 -12.51525 -12.57876
 -12.53974 -12.59268 -12.63740 -12.68657 -12.74598
 -12.71704 -12.76916 -12.81103 -12.85817 -12.91543
 -12.89551 -12.94621 -12.98632 -13.03114 -13.08658
 -13.07610 -13.12357 -13.16334 -13.20626 -13.25774
 -13.25565 -13.30094 -13.33892 -13.37908 -13.42710
 -13.42916 -13.47156 -13.50845 -13.54501 -13.58892
 -13.60571 -13.64583 -13.68191 -13.71502 -13.75598
 -13.79822 -13.83774 -13.87325 -13.90488 -13.94511
 -14.00421 -14.04390 -14.07963 -14.11176 -14.15227
 -14.21193 -14.25187 -14.28793 -14.32082 -14.36173
 -14.41964 -14.45985 -14.49623 -14.52988 -14.57119
 -14.62736 -14.66783 -14.70453 -14.73894 -14.78066
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 7   / DATE= 20/12/00  
 -10.43149 -10.36025 -10.26799 -10.07816  -9.74503
 -10.49887 -10.42801 -10.33549 -10.14762  -9.81586
 -10.56757 -10.49542 -10.40378 -10.20925  -9.87285
