#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=3.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 08:50:25
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(3)' coupled to the particle 'H+'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_i1: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: 10 calculated values between 1.0000e+16 and 1.0000e+18

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_i1          POP_COEFF      
   1.2915        4.6416e+18    7.7426e+16    1.55407725e-27     
   1.2915        4.6416e+18    1.2915e+17    1.55407725e-27     
   1.2915        4.6416e+18    2.1544e+17    1.55407725e-27     
   1.2915        4.6416e+18    3.5938e+17    1.55407725e-27     
   1.2915        4.6416e+18    5.9948e+17    1.55407725e-27     
   1.2915        4.6416e+18    1.0000e+18    1.55407725e-27     
   1.2915        7.7426e+18    1.0000e+16    1.87843444e-27     
   1.2915        7.7426e+18    1.6681e+16    1.87843444e-27     
   1.2915        7.7426e+18    2.7826e+16    1.87843444e-27     
   1.2915        7.7426e+18    4.6416e+16    1.87843444e-27     
   1.2915        7.7426e+18    7.7426e+16    1.87843444e-27     
   1.2915        7.7426e+18    1.2915e+17    1.87843444e-27     
   1.2915        7.7426e+18    2.1544e+17    1.87843444e-27     
   1.2915        7.7426e+18    3.5938e+17    1.87843444e-27     
   1.2915        7.7426e+18    5.9948e+17    1.87843444e-27     
   1.2915        7.7426e+18    1.0000e+18    1.87843444e-27     
   1.2915        1.2915e+19    1.0000e+16    2.31842519e-27     
   1.2915        1.2915e+19    1.6681e+16    2.31842519e-27     
   1.2915        1.2915e+19    2.7826e+16    2.31842519e-27     
   1.2915        1.2915e+19    4.6416e+16    2.31842519e-27     
   1.2915        1.2915e+19    7.7426e+16    2.31842519e-27     
   1.2915        1.2915e+19    1.2915e+17    2.31842519e-27     
   1.2915        1.2915e+19    2.1544e+17    2.31842519e-27     
   1.2915        1.2915e+19    3.5938e+17    2.31842519e-27     
   1.2915        1.2915e+19    5.9948e+17    2.31842519e-27     
   1.2915        1.2915e+19    1.0000e+18    2.31842519e-27     
   1.2915        2.1544e+19    1.0000e+16    2.88240885e-27     
   1.2915        2.1544e+19    1.6681e+16    2.88240885e-27     
   1.2915        2.1544e+19    2.7826e+16    2.88240885e-27     
   1.2915        2.1544e+19    4.6416e+16    2.88240885e-27     
   1.2915        2.1544e+19    7.7426e+16    2.88240885e-27     
   1.2915        2.1544e+19    1.2915e+17    2.88240885e-27     
   1.2915        2.1544e+19    2.1544e+17    2.88240885e-27     
   1.2915        2.1544e+19    3.5938e+17    2.88240885e-27     
   1.2915        2.1544e+19    5.9948e+17    2.88240885e-27     
   1.2915        2.1544e+19    1.0000e+18    2.88240885e-27     
   1.2915        3.5938e+19    1.0000e+16    3.54424973e-27     
   1.2915        3.5938e+19    1.6681e+16    3.54424973e-27     
   1.2915        3.5938e+19    2.7826e+16    3.54424973e-27     
   1.2915        3.5938e+19    4.6416e+16    3.54424973e-27     
   1.2915        3.5938e+19    7.7426e+16    3.54424973e-27     
   1.2915        3.5938e+19    1.2915e+17    3.54424973e-27     
   1.2915        3.5938e+19    2.1544e+17    3.54424973e-27     
   1.2915        3.5938e+19    3.5938e+17    3.54424973e-27     
   1.2915        3.5938e+19    5.9948e+17    3.54424973e-27     
   1.2915        3.5938e+19    1.0000e+18    3.54424973e-27     
   1.2915        5.9948e+19    1.0000e+16    4.23870443e-27     
   1.2915        5.9948e+19    1.6681e+16    4.23870443e-27     
   1.2915        5.9948e+19    2.7826e+16    4.23870443e-27     
   1.2915        5.9948e+19    4.6416e+16    4.23870443e-27     
   1.2915        5.9948e+19    7.7426e+16    4.23870443e-27     
   1.2915        5.9948e+19    1.2915e+17    4.23870443e-27     
   1.2915        5.9948e+19    2.1544e+17    4.23870443e-27     
   1.2915        5.9948e+19    3.5938e+17    4.23870443e-27     
   1.2915        5.9948e+19    5.9948e+17    4.23870443e-27     
   1.2915        5.9948e+19    1.0000e+18    4.23870443e-27     
   1.2915        1.0000e+20    1.0000e+16    4.88522912e-27     
   1.2915        1.0000e+20    1.6681e+16    4.88522912e-27     
   1.2915        1.0000e+20    2.7826e+16    4.88522912e-27     
   1.2915        1.0000e+20    4.6416e+16    4.88522912e-27     
   1.2915        1.0000e+20    7.7426e+16    4.88522912e-27     
   1.2915        1.0000e+20    1.2915e+17    4.88522912e-27     
   1.2915        1.0000e+20    2.1544e+17    4.88522912e-27     
   1.2915        1.0000e+20    3.5938e+17    4.88522912e-27     
   1.2915        1.0000e+20    5.9948e+17    4.88522912e-27     
   1.2915        1.0000e+20    1.0000e+18    4.88522912e-27     
   1.6681        1.0000e+18    1.0000e+16    7.17372973e-28     
   1.6681        1.0000e+18    1.6681e+16    7.17372973e-28     
   1.6681        1.0000e+18    2.7826e+16    7.17372973e-28     
   1.6681        1.0000e+18    4.6416e+16    7.17372973e-28     
   1.6681        1.0000e+18    7.7426e+16    7.17372973e-28     
   1.6681        1.0000e+18    1.2915e+17    7.17372973e-28     
   1.6681        1.0000e+18    2.1544e+17    7.17372973e-28     
   1.6681        1.0000e+18    3.5938e+17    7.17372973e-28     
   1.6681        1.0000e+18    5.9948e+17    7.17372973e-28     
   1.6681        1.0000e+18    1.0000e+18    7.17372973e-28     
   1.6681        1.6681e+18    1.0000e+16    7.86132280e-28     
   1.6681        1.6681e+18    1.6681e+16    7.86132280e-28     
   1.6681        1.6681e+18    2.7826e+16    7.86132280e-28     
   1.6681        1.6681e+18    4.6416e+16    7.86132280e-28     
   1.6681        1.6681e+18    7.7426e+16    7.86132280e-28     
   1.6681        1.6681e+18    1.2915e+17    7.86132280e-28     
   1.6681        1.6681e+18    2.1544e+17    7.86132280e-28     
   1.6681        1.6681e+18    3.5938e+17    7.86132280e-28     
   1.6681        1.6681e+18    5.9948e+17    7.86132280e-28     
   1.6681        1.6681e+18    1.0000e+18    7.86132280e-28     
   1.6681        2.7826e+18    1.0000e+16    8.80367127e-28     
   1.6681        2.7826e+18    1.6681e+16    8.80367127e-28     
   1.6681        2.7826e+18    2.7826e+16    8.80367127e-28     
   1.6681        2.7826e+18    4.6416e+16    8.80367127e-28     
   1.6681        2.7826e+18    7.7426e+16    8.80367127e-28     
   1.6681        2.7826e+18    1.2915e+17    8.80367127e-28     
   1.6681        2.7826e+18    2.1544e+17    8.80367127e-28     
   1.6681        2.7826e+18    3.5938e+17    8.80367127e-28     
   1.6681        2.7826e+18    5.9948e+17    8.80367127e-28     
   1.6681        2.7826e+18    1.0000e+18    8.80367127e-28     
   1.6681        4.6416e+18    1.0000e+16    1.01048372e-27     
   1.6681        4.6416e+18    1.6681e+16    1.01048372e-27     
   1.6681        4.6416e+18    2.7826e+16    1.01048372e-27     
   1.6681        4.6416e+18    4.6416e+16    1.01048372e-27     
   1.6681        4.6416e+18    7.7426e+16    1.01048372e-27     
   1.6681        4.6416e+18    1.2915e+17    1.01048372e-27     
   1.6681        4.6416e+18    2.1544e+17    1.01048372e-27     
   1.6681        4.6416e+18    3.5938e+17    1.01048372e-27     
   1.6681        4.6416e+18    5.9948e+17    1.01048372e-27     
   1.6681        4.6416e+18    1.0000e+18    1.01048372e-27     
   1.6681        7.7426e+18    1.0000e+16    1.18838122e-27     
   1.6681        7.7426e+18    1.6681e+16    1.18838122e-27     
   1.6681        7.7426e+18    2.7826e+16    1.18838122e-27     
   1.6681        7.7426e+18    4.6416e+16    1.18838122e-27     
   1.6681        7.7426e+18    7.7426e+16    1.18838122e-27     
   1.6681        7.7426e+18    1.2915e+17    1.18838122e-27     
   1.6681        7.7426e+18    2.1544e+17    1.18838122e-27     
   1.6681        7.7426e+18    3.5938e+17    1.18838122e-27     
   1.6681        7.7426e+18    5.9948e+17    1.18838122e-27     
   1.6681        7.7426e+18    1.0000e+18    1.18838122e-27     
   1.6681        1.2915e+19    1.0000e+16    1.42315572e-27     
   1.6681        1.2915e+19    1.6681e+16    1.42315572e-27     
   1.6681        1.2915e+19    2.7826e+16    1.42315572e-27     
   1.6681        1.2915e+19    4.6416e+16    1.42315572e-27     
   1.6681        1.2915e+19    7.7426e+16    1.42315572e-27     
   1.6681        1.2915e+19    1.2915e+17    1.42315572e-27     
   1.6681        1.2915e+19    2.1544e+17    1.42315572e-27     
   1.6681        1.2915e+19    3.5938e+17    1.42315572e-27     
   1.6681        1.2915e+19    5.9948e+17    1.42315572e-27     
   1.6681        1.2915e+19    1.0000e+18    1.42315572e-27     
   1.6681        2.1544e+19    1.0000e+16    1.71275717e-27     
   1.6681        2.1544e+19    1.6681e+16    1.71275717e-27     
   1.6681        2.1544e+19    2.7826e+16    1.71275717e-27     
   1.6681        2.1544e+19    4.6416e+16    1.71275717e-27     
   1.6681        2.1544e+19    7.7426e+16    1.71275717e-27     
   1.6681        2.1544e+19    1.2915e+17    1.71275717e-27     
   1.6681        2.1544e+19    2.1544e+17    1.71275717e-27     
   1.6681        2.1544e+19    3.5938e+17    1.71275717e-27     
   1.6681        2.1544e+19    5.9948e+17    1.71275717e-27     
   1.6681        2.1544e+19    1.0000e+18    1.71275717e-27     
   1.6681        3.5938e+19    1.0000e+16    2.03669883e-27     
   1.6681        3.5938e+19    1.6681e+16    2.03669883e-27     
   1.6681        3.5938e+19    2.7826e+16    2.03669883e-27     
   1.6681        3.5938e+19    4.6416e+16    2.03669883e-27     
   1.6681        3.5938e+19    7.7426e+16    2.03669883e-27     
   1.6681        3.5938e+19    1.2915e+17    2.03669883e-27     
   1.6681        3.5938e+19    2.1544e+17    2.03669883e-27     
   1.6681        3.5938e+19    3.5938e+17    2.03669883e-27     
   1.6681        3.5938e+19    5.9948e+17    2.03669883e-27     
   1.6681        3.5938e+19    1.0000e+18    2.03669883e-27     
   1.6681        5.9948e+19    1.0000e+16    2.35924800e-27     
   1.6681        5.9948e+19    1.6681e+16    2.35924800e-27     
   1.6681        5.9948e+19    2.7826e+16    2.35924800e-27     
   1.6681        5.9948e+19    4.6416e+16    2.35924800e-27     
   1.6681        5.9948e+19    7.7426e+16    2.35924800e-27     
   1.6681        5.9948e+19    1.2915e+17    2.35924800e-27     
   1.6681        5.9948e+19    2.1544e+17    2.35924800e-27     
   1.6681        5.9948e+19    3.5938e+17    2.35924800e-27     
   1.6681        5.9948e+19    5.9948e+17    2.35924800e-27     
   1.6681        5.9948e+19    1.0000e+18    2.35924800e-27     
   1.6681        1.0000e+20    1.0000e+16    2.64501793e-27     
   1.6681        1.0000e+20    1.6681e+16    2.64501793e-27     
   1.6681        1.0000e+20    2.7826e+16    2.64501793e-27     
   1.6681        1.0000e+20    4.6416e+16    2.64501793e-27     
   1.6681        1.0000e+20    7.7426e+16    2.64501793e-27     
   1.6681        1.0000e+20    1.2915e+17    2.64501793e-27     
   1.6681        1.0000e+20    2.1544e+17    2.64501793e-27     
   1.6681        1.0000e+20    3.5938e+17    2.64501793e-27     
   1.6681        1.0000e+20    5.9948e+17    2.64501793e-27     
   1.6681        1.0000e+20    1.0000e+18    2.64501793e-27     
   2.1544        1.0000e+18    1.0000e+16    5.10788560e-28     
   2.1544        1.0000e+18    1.6681e+16    5.10788560e-28     
   2.1544        1.0000e+18    2.7826e+16    5.10788560e-28     
   2.1544        1.0000e+18    4.6416e+16    5.10788560e-28     
   2.1544        1.0000e+18    7.7426e+16    5.10788560e-28     
   2.1544        1.0000e+18    1.2915e+17    5.10788560e-28     
   2.1544        1.0000e+18    2.1544e+17    5.10788560e-28     
   2.1544        1.0000e+18    3.5938e+17    5.10788560e-28     
   2.1544        1.0000e+18    5.9948e+17    5.10788560e-28     
   2.1544        1.0000e+18    1.0000e+18    5.10788560e-28     
   2.1544        1.6681e+18    1.0000e+16    5.50508468e-28     
   2.1544        1.6681e+18    1.6681e+16    5.50508468e-28     
   2.1544        1.6681e+18    2.7826e+16    5.50508468e-28     
   2.1544        1.6681e+18    4.6416e+16    5.50508468e-28     
   2.1544        1.6681e+18    7.7426e+16    5.50508468e-28     
   2.1544        1.6681e+18    1.2915e+17    5.50508468e-28     
   2.1544        1.6681e+18    2.1544e+17    5.50508468e-28     
   2.1544        1.6681e+18    3.5938e+17    5.50508468e-28     
   2.1544        1.6681e+18    5.9948e+17    5.50508468e-28     
   2.1544        1.6681e+18    1.0000e+18    5.50508468e-28     
   2.1544        2.7826e+18    1.0000e+16    6.04595171e-28     
   2.1544        2.7826e+18    1.6681e+16    6.04595171e-28     
   2.1544        2.7826e+18    2.7826e+16    6.04595171e-28     
   2.1544        2.7826e+18    4.6416e+16    6.04595171e-28     
   2.1544        2.7826e+18    7.7426e+16    6.04595171e-28     
   2.1544        2.7826e+18    1.2915e+17    6.04595171e-28     
   2.1544        2.7826e+18    2.1544e+17    6.04595171e-28     
   2.1544        2.7826e+18    3.5938e+17    6.04595171e-28     
   2.1544        2.7826e+18    5.9948e+17    6.04595171e-28     
   2.1544        2.7826e+18    1.0000e+18    6.04595171e-28     
   2.1544        4.6416e+18    1.0000e+16    6.78472675e-28     
   2.1544        4.6416e+18    1.6681e+16    6.78472675e-28     
   2.1544        4.6416e+18    2.7826e+16    6.78472675e-28     
   2.1544        4.6416e+18    4.6416e+16    6.78472675e-28     
   2.1544        4.6416e+18    7.7426e+16    6.78472675e-28     
   2.1544        4.6416e+18    1.2915e+17    6.78472675e-28     
   2.1544        4.6416e+18    2.1544e+17    6.78472675e-28     
   2.1544        4.6416e+18    3.5938e+17    6.78472675e-28     
   2.1544        4.6416e+18    5.9948e+17    6.78472675e-28     
   2.1544        4.6416e+18    1.0000e+18    6.78472675e-28     
   2.1544        7.7426e+18    1.0000e+16    7.77772963e-28     
   2.1544        7.7426e+18    1.6681e+16    7.77772963e-28     
   2.1544        7.7426e+18    2.7826e+16    7.77772963e-28     
   2.1544        7.7426e+18    4.6416e+16    7.77772963e-28     
   2.1544        7.7426e+18    7.7426e+16    7.77772963e-28     
   2.1544        7.7426e+18    1.2915e+17    7.77772963e-28     
   2.1544        7.7426e+18    2.1544e+17    7.77772963e-28     
   2.1544        7.7426e+18    3.5938e+17    7.77772963e-28     
   2.1544        7.7426e+18    5.9948e+17    7.77772963e-28     
   2.1544        7.7426e+18    1.0000e+18    7.77772963e-28     
   2.1544        1.2915e+19    1.0000e+16    9.05476992e-28     
   2.1544        1.2915e+19    1.6681e+16    9.05476992e-28     
   2.1544        1.2915e+19    2.7826e+16    9.05476992e-28     
   2.1544        1.2915e+19    4.6416e+16    9.05476992e-28     
   2.1544        1.2915e+19    7.7426e+16    9.05476992e-28     
   2.1544        1.2915e+19    1.2915e+17    9.05476992e-28     
   2.1544        1.2915e+19    2.1544e+17    9.05476992e-28     
   2.1544        1.2915e+19    3.5938e+17    9.05476992e-28     
   2.1544        1.2915e+19    5.9948e+17    9.05476992e-28     
   2.1544        1.2915e+19    1.0000e+18    9.05476992e-28     
   2.1544        2.1544e+19    1.0000e+16    1.05751690e-27     
   2.1544        2.1544e+19    1.6681e+16    1.05751690e-27     
   2.1544        2.1544e+19    2.7826e+16    1.05751690e-27     
   2.1544        2.1544e+19    4.6416e+16    1.05751690e-27     
   2.1544        2.1544e+19    7.7426e+16    1.05751690e-27     
   2.1544        2.1544e+19    1.2915e+17    1.05751690e-27     
   2.1544        2.1544e+19    2.1544e+17    1.05751690e-27     
   2.1544        2.1544e+19    3.5938e+17    1.05751690e-27     
   2.1544        2.1544e+19    5.9948e+17    1.05751690e-27     
   2.1544        2.1544e+19    1.0000e+18    1.05751690e-27     
   2.1544        3.5938e+19    1.0000e+16    1.22050352e-27     
   2.1544        3.5938e+19    1.6681e+16    1.22050352e-27     
   2.1544        3.5938e+19    2.7826e+16    1.22050352e-27     
   2.1544        3.5938e+19    4.6416e+16    1.22050352e-27     
   2.1544        3.5938e+19    7.7426e+16    1.22050352e-27     
   2.1544        3.5938e+19    1.2915e+17    1.22050352e-27     
   2.1544        3.5938e+19    2.1544e+17    1.22050352e-27     
   2.1544        3.5938e+19    3.5938e+17    1.22050352e-27     
   2.1544        3.5938e+19    5.9948e+17    1.22050352e-27     
   2.1544        3.5938e+19    1.0000e+18    1.22050352e-27     
   2.1544        5.9948e+19    1.0000e+16    1.37577287e-27     
   2.1544        5.9948e+19    1.6681e+16    1.37577287e-27     
   2.1544        5.9948e+19    2.7826e+16    1.37577287e-27     
   2.1544        5.9948e+19    4.6416e+16    1.37577287e-27     
   2.1544        5.9948e+19    7.7426e+16    1.37577287e-27     
   2.1544        5.9948e+19    1.2915e+17    1.37577287e-27     
   2.1544        5.9948e+19    2.1544e+17    1.37577287e-27     
   2.1544        5.9948e+19    3.5938e+17    1.37577287e-27     
   2.1544        5.9948e+19    5.9948e+17    1.37577287e-27     
   2.1544        5.9948e+19    1.0000e+18    1.37577287e-27     
   2.1544        1.0000e+20    1.0000e+16    1.50802605e-27     
   2.1544        1.0000e+20    1.6681e+16    1.50802605e-27     
   2.1544        1.0000e+20    2.7826e+16    1.50802605e-27     
   2.1544        1.0000e+20    4.6416e+16    1.50802605e-27     
