#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=7.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 10:25:46
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(7)' coupled to the particle 'H-'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_i1: Fixed value 8000.0000
#              T_i4: Fixed value 8000.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_i4: 10 calculated values between 1.0000e+14 and 1.0000e+16

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_i4          POP_COEFF      
   1.0000        5.9948e+19    7.7426e+14    2.18465318e-24     
   1.0000        5.9948e+19    1.2915e+15    2.18465318e-24     
   1.0000        5.9948e+19    2.1544e+15    2.18465318e-24     
   1.0000        5.9948e+19    3.5938e+15    2.18465318e-24     
   1.0000        5.9948e+19    5.9948e+15    2.18465318e-24     
   1.0000        5.9948e+19    1.0000e+16    2.18465318e-24     
   1.0000        1.0000e+20    1.0000e+14    1.66638598e-24     
   1.0000        1.0000e+20    1.6681e+14    1.66638598e-24     
   1.0000        1.0000e+20    2.7826e+14    1.66638598e-24     
   1.0000        1.0000e+20    4.6416e+14    1.66638598e-24     
   1.0000        1.0000e+20    7.7426e+14    1.66638598e-24     
   1.0000        1.0000e+20    1.2915e+15    1.66638598e-24     
   1.0000        1.0000e+20    2.1544e+15    1.66638598e-24     
   1.0000        1.0000e+20    3.5938e+15    1.66638598e-24     
   1.0000        1.0000e+20    5.9948e+15    1.66638598e-24     
   1.0000        1.0000e+20    1.0000e+16    1.66638598e-24     
   1.2915        1.0000e+18    1.0000e+14    1.58575290e-24     
   1.2915        1.0000e+18    1.6681e+14    1.58575290e-24     
   1.2915        1.0000e+18    2.7826e+14    1.58575290e-24     
   1.2915        1.0000e+18    4.6416e+14    1.58575290e-24     
   1.2915        1.0000e+18    7.7426e+14    1.58575290e-24     
   1.2915        1.0000e+18    1.2915e+15    1.58575290e-24     
   1.2915        1.0000e+18    2.1544e+15    1.58575290e-24     
   1.2915        1.0000e+18    3.5938e+15    1.58575290e-24     
   1.2915        1.0000e+18    5.9948e+15    1.58575290e-24     
   1.2915        1.0000e+18    1.0000e+16    1.58575290e-24     
   1.2915        1.6681e+18    1.0000e+14    2.08428569e-24     
   1.2915        1.6681e+18    1.6681e+14    2.08428569e-24     
   1.2915        1.6681e+18    2.7826e+14    2.08428569e-24     
   1.2915        1.6681e+18    4.6416e+14    2.08428569e-24     
   1.2915        1.6681e+18    7.7426e+14    2.08428569e-24     
   1.2915        1.6681e+18    1.2915e+15    2.08428569e-24     
   1.2915        1.6681e+18    2.1544e+15    2.08428569e-24     
   1.2915        1.6681e+18    3.5938e+15    2.08428569e-24     
   1.2915        1.6681e+18    5.9948e+15    2.08428569e-24     
   1.2915        1.6681e+18    1.0000e+16    2.08428569e-24     
   1.2915        2.7826e+18    1.0000e+14    2.61697531e-24     
   1.2915        2.7826e+18    1.6681e+14    2.61697531e-24     
   1.2915        2.7826e+18    2.7826e+14    2.61697531e-24     
   1.2915        2.7826e+18    4.6416e+14    2.61697531e-24     
   1.2915        2.7826e+18    7.7426e+14    2.61697531e-24     
   1.2915        2.7826e+18    1.2915e+15    2.61697531e-24     
   1.2915        2.7826e+18    2.1544e+15    2.61697531e-24     
   1.2915        2.7826e+18    3.5938e+15    2.61697531e-24     
   1.2915        2.7826e+18    5.9948e+15    2.61697531e-24     
   1.2915        2.7826e+18    1.0000e+16    2.61697531e-24     
   1.2915        4.6416e+18    1.0000e+14    3.08978676e-24     
   1.2915        4.6416e+18    1.6681e+14    3.08978676e-24     
   1.2915        4.6416e+18    2.7826e+14    3.08978676e-24     
   1.2915        4.6416e+18    4.6416e+14    3.08978676e-24     
   1.2915        4.6416e+18    7.7426e+14    3.08978676e-24     
   1.2915        4.6416e+18    1.2915e+15    3.08978676e-24     
   1.2915        4.6416e+18    2.1544e+15    3.08978676e-24     
   1.2915        4.6416e+18    3.5938e+15    3.08978676e-24     
   1.2915        4.6416e+18    5.9948e+15    3.08978676e-24     
   1.2915        4.6416e+18    1.0000e+16    3.08978676e-24     
   1.2915        7.7426e+18    1.0000e+14    3.39330133e-24     
   1.2915        7.7426e+18    1.6681e+14    3.39330133e-24     
   1.2915        7.7426e+18    2.7826e+14    3.39330133e-24     
   1.2915        7.7426e+18    4.6416e+14    3.39330133e-24     
   1.2915        7.7426e+18    7.7426e+14    3.39330133e-24     
   1.2915        7.7426e+18    1.2915e+15    3.39330133e-24     
   1.2915        7.7426e+18    2.1544e+15    3.39330133e-24     
   1.2915        7.7426e+18    3.5938e+15    3.39330133e-24     
   1.2915        7.7426e+18    5.9948e+15    3.39330133e-24     
   1.2915        7.7426e+18    1.0000e+16    3.39330133e-24     
   1.2915        1.2915e+19    1.0000e+14    3.44591336e-24     
   1.2915        1.2915e+19    1.6681e+14    3.44591336e-24     
   1.2915        1.2915e+19    2.7826e+14    3.44591336e-24     
   1.2915        1.2915e+19    4.6416e+14    3.44591336e-24     
   1.2915        1.2915e+19    7.7426e+14    3.44591336e-24     
   1.2915        1.2915e+19    1.2915e+15    3.44591336e-24     
   1.2915        1.2915e+19    2.1544e+15    3.44591336e-24     
   1.2915        1.2915e+19    3.5938e+15    3.44591336e-24     
   1.2915        1.2915e+19    5.9948e+15    3.44591336e-24     
   1.2915        1.2915e+19    1.0000e+16    3.44591336e-24     
   1.2915        2.1544e+19    1.0000e+14    3.22542952e-24     
   1.2915        2.1544e+19    1.6681e+14    3.22542952e-24     
   1.2915        2.1544e+19    2.7826e+14    3.22542952e-24     
   1.2915        2.1544e+19    4.6416e+14    3.22542952e-24     
   1.2915        2.1544e+19    7.7426e+14    3.22542952e-24     
   1.2915        2.1544e+19    1.2915e+15    3.22542952e-24     
   1.2915        2.1544e+19    2.1544e+15    3.22542952e-24     
   1.2915        2.1544e+19    3.5938e+15    3.22542952e-24     
   1.2915        2.1544e+19    5.9948e+15    3.22542952e-24     
   1.2915        2.1544e+19    1.0000e+16    3.22542952e-24     
   1.2915        3.5938e+19    1.0000e+14    2.77853394e-24     
   1.2915        3.5938e+19    1.6681e+14    2.77853394e-24     
   1.2915        3.5938e+19    2.7826e+14    2.77853394e-24     
   1.2915        3.5938e+19    4.6416e+14    2.77853394e-24     
   1.2915        3.5938e+19    7.7426e+14    2.77853394e-24     
   1.2915        3.5938e+19    1.2915e+15    2.77853394e-24     
   1.2915        3.5938e+19    2.1544e+15    2.77853394e-24     
   1.2915        3.5938e+19    3.5938e+15    2.77853394e-24     
   1.2915        3.5938e+19    5.9948e+15    2.77853394e-24     
   1.2915        3.5938e+19    1.0000e+16    2.77853394e-24     
   1.2915        5.9948e+19    1.0000e+14    2.20673631e-24     
   1.2915        5.9948e+19    1.6681e+14    2.20673631e-24     
   1.2915        5.9948e+19    2.7826e+14    2.20673631e-24     
   1.2915        5.9948e+19    4.6416e+14    2.20673631e-24     
   1.2915        5.9948e+19    7.7426e+14    2.20673631e-24     
   1.2915        5.9948e+19    1.2915e+15    2.20673631e-24     
   1.2915        5.9948e+19    2.1544e+15    2.20673631e-24     
   1.2915        5.9948e+19    3.5938e+15    2.20673631e-24     
   1.2915        5.9948e+19    5.9948e+15    2.20673631e-24     
   1.2915        5.9948e+19    1.0000e+16    2.20673631e-24     
   1.2915        1.0000e+20    1.0000e+14    1.62754716e-24     
   1.2915        1.0000e+20    1.6681e+14    1.62754716e-24     
   1.2915        1.0000e+20    2.7826e+14    1.62754716e-24     
   1.2915        1.0000e+20    4.6416e+14    1.62754716e-24     
   1.2915        1.0000e+20    7.7426e+14    1.62754716e-24     
   1.2915        1.0000e+20    1.2915e+15    1.62754716e-24     
   1.2915        1.0000e+20    2.1544e+15    1.62754716e-24     
   1.2915        1.0000e+20    3.5938e+15    1.62754716e-24     
   1.2915        1.0000e+20    5.9948e+15    1.62754716e-24     
   1.2915        1.0000e+20    1.0000e+16    1.62754716e-24     
   1.6681        1.0000e+18    1.0000e+14    1.96096334e-24     
   1.6681        1.0000e+18    1.6681e+14    1.96096334e-24     
   1.6681        1.0000e+18    2.7826e+14    1.96096334e-24     
   1.6681        1.0000e+18    4.6416e+14    1.96096334e-24     
   1.6681        1.0000e+18    7.7426e+14    1.96096334e-24     
   1.6681        1.0000e+18    1.2915e+15    1.96096334e-24     
   1.6681        1.0000e+18    2.1544e+15    1.96096334e-24     
   1.6681        1.0000e+18    3.5938e+15    1.96096334e-24     
   1.6681        1.0000e+18    5.9948e+15    1.96096334e-24     
   1.6681        1.0000e+18    1.0000e+16    1.96096334e-24     
   1.6681        1.6681e+18    1.0000e+14    2.53576179e-24     
   1.6681        1.6681e+18    1.6681e+14    2.53576179e-24     
   1.6681        1.6681e+18    2.7826e+14    2.53576179e-24     
   1.6681        1.6681e+18    4.6416e+14    2.53576179e-24     
   1.6681        1.6681e+18    7.7426e+14    2.53576179e-24     
   1.6681        1.6681e+18    1.2915e+15    2.53576179e-24     
   1.6681        1.6681e+18    2.1544e+15    2.53576179e-24     
   1.6681        1.6681e+18    3.5938e+15    2.53576179e-24     
   1.6681        1.6681e+18    5.9948e+15    2.53576179e-24     
   1.6681        1.6681e+18    1.0000e+16    2.53576179e-24     
   1.6681        2.7826e+18    1.0000e+14    3.11596128e-24     
   1.6681        2.7826e+18    1.6681e+14    3.11596128e-24     
   1.6681        2.7826e+18    2.7826e+14    3.11596128e-24     
   1.6681        2.7826e+18    4.6416e+14    3.11596128e-24     
   1.6681        2.7826e+18    7.7426e+14    3.11596128e-24     
   1.6681        2.7826e+18    1.2915e+15    3.11596128e-24     
   1.6681        2.7826e+18    2.1544e+15    3.11596128e-24     
   1.6681        2.7826e+18    3.5938e+15    3.11596128e-24     
   1.6681        2.7826e+18    5.9948e+15    3.11596128e-24     
   1.6681        2.7826e+18    1.0000e+16    3.11596128e-24     
   1.6681        4.6416e+18    1.0000e+14    3.58531642e-24     
   1.6681        4.6416e+18    1.6681e+14    3.58531642e-24     
   1.6681        4.6416e+18    2.7826e+14    3.58531642e-24     
   1.6681        4.6416e+18    4.6416e+14    3.58531642e-24     
   1.6681        4.6416e+18    7.7426e+14    3.58531642e-24     
   1.6681        4.6416e+18    1.2915e+15    3.58531642e-24     
   1.6681        4.6416e+18    2.1544e+15    3.58531642e-24     
   1.6681        4.6416e+18    3.5938e+15    3.58531642e-24     
   1.6681        4.6416e+18    5.9948e+15    3.58531642e-24     
   1.6681        4.6416e+18    1.0000e+16    3.58531642e-24     
   1.6681        7.7426e+18    1.0000e+14    3.82613910e-24     
   1.6681        7.7426e+18    1.6681e+14    3.82613910e-24     
   1.6681        7.7426e+18    2.7826e+14    3.82613910e-24     
   1.6681        7.7426e+18    4.6416e+14    3.82613910e-24     
   1.6681        7.7426e+18    7.7426e+14    3.82613910e-24     
   1.6681        7.7426e+18    1.2915e+15    3.82613910e-24     
   1.6681        7.7426e+18    2.1544e+15    3.82613910e-24     
   1.6681        7.7426e+18    3.5938e+15    3.82613910e-24     
   1.6681        7.7426e+18    5.9948e+15    3.82613910e-24     
   1.6681        7.7426e+18    1.0000e+16    3.82613910e-24     
   1.6681        1.2915e+19    1.0000e+14    3.76740166e-24     
   1.6681        1.2915e+19    1.6681e+14    3.76740166e-24     
   1.6681        1.2915e+19    2.7826e+14    3.76740166e-24     
   1.6681        1.2915e+19    4.6416e+14    3.76740166e-24     
   1.6681        1.2915e+19    7.7426e+14    3.76740166e-24     
   1.6681        1.2915e+19    1.2915e+15    3.76740166e-24     
   1.6681        1.2915e+19    2.1544e+15    3.76740166e-24     
   1.6681        1.2915e+19    3.5938e+15    3.76740166e-24     
   1.6681        1.2915e+19    5.9948e+15    3.76740166e-24     
   1.6681        1.2915e+19    1.0000e+16    3.76740166e-24     
   1.6681        2.1544e+19    1.0000e+14    3.41326914e-24     
   1.6681        2.1544e+19    1.6681e+14    3.41326914e-24     
   1.6681        2.1544e+19    2.7826e+14    3.41326914e-24     
   1.6681        2.1544e+19    4.6416e+14    3.41326914e-24     
   1.6681        2.1544e+19    7.7426e+14    3.41326914e-24     
   1.6681        2.1544e+19    1.2915e+15    3.41326914e-24     
   1.6681        2.1544e+19    2.1544e+15    3.41326914e-24     
   1.6681        2.1544e+19    3.5938e+15    3.41326914e-24     
   1.6681        2.1544e+19    5.9948e+15    3.41326914e-24     
   1.6681        2.1544e+19    1.0000e+16    3.41326914e-24     
   1.6681        3.5938e+19    1.0000e+14    2.84431602e-24     
   1.6681        3.5938e+19    1.6681e+14    2.84431602e-24     
   1.6681        3.5938e+19    2.7826e+14    2.84431602e-24     
   1.6681        3.5938e+19    4.6416e+14    2.84431602e-24     
   1.6681        3.5938e+19    7.7426e+14    2.84431602e-24     
   1.6681        3.5938e+19    1.2915e+15    2.84431602e-24     
   1.6681        3.5938e+19    2.1544e+15    2.84431602e-24     
   1.6681        3.5938e+19    3.5938e+15    2.84431602e-24     
   1.6681        3.5938e+19    5.9948e+15    2.84431602e-24     
   1.6681        3.5938e+19    1.0000e+16    2.84431602e-24     
   1.6681        5.9948e+19    1.0000e+14    2.18887152e-24     
   1.6681        5.9948e+19    1.6681e+14    2.18887152e-24     
   1.6681        5.9948e+19    2.7826e+14    2.18887152e-24     
   1.6681        5.9948e+19    4.6416e+14    2.18887152e-24     
   1.6681        5.9948e+19    7.7426e+14    2.18887152e-24     
   1.6681        5.9948e+19    1.2915e+15    2.18887152e-24     
   1.6681        5.9948e+19    2.1544e+15    2.18887152e-24     
   1.6681        5.9948e+19    3.5938e+15    2.18887152e-24     
   1.6681        5.9948e+19    5.9948e+15    2.18887152e-24     
   1.6681        5.9948e+19    1.0000e+16    2.18887152e-24     
   1.6681        1.0000e+20    1.0000e+14    1.57101979e-24     
   1.6681        1.0000e+20    1.6681e+14    1.57101979e-24     
   1.6681        1.0000e+20    2.7826e+14    1.57101979e-24     
   1.6681        1.0000e+20    4.6416e+14    1.57101979e-24     
   1.6681        1.0000e+20    7.7426e+14    1.57101979e-24     
   1.6681        1.0000e+20    1.2915e+15    1.57101979e-24     
   1.6681        1.0000e+20    2.1544e+15    1.57101979e-24     
   1.6681        1.0000e+20    3.5938e+15    1.57101979e-24     
   1.6681        1.0000e+20    5.9948e+15    1.57101979e-24     
   1.6681        1.0000e+20    1.0000e+16    1.57101979e-24     
   2.1544        1.0000e+18    1.0000e+14    2.33456923e-24     
   2.1544        1.0000e+18    1.6681e+14    2.33456923e-24     
   2.1544        1.0000e+18    2.7826e+14    2.33456923e-24     
   2.1544        1.0000e+18    4.6416e+14    2.33456923e-24     
   2.1544        1.0000e+18    7.7426e+14    2.33456923e-24     
   2.1544        1.0000e+18    1.2915e+15    2.33456923e-24     
   2.1544        1.0000e+18    2.1544e+15    2.33456923e-24     
   2.1544        1.0000e+18    3.5938e+15    2.33456923e-24     
   2.1544        1.0000e+18    5.9948e+15    2.33456923e-24     
   2.1544        1.0000e+18    1.0000e+16    2.33456923e-24     
   2.1544        1.6681e+18    1.0000e+14    2.97665936e-24     
   2.1544        1.6681e+18    1.6681e+14    2.97665936e-24     
   2.1544        1.6681e+18    2.7826e+14    2.97665936e-24     
   2.1544        1.6681e+18    4.6416e+14    2.97665936e-24     
   2.1544        1.6681e+18    7.7426e+14    2.97665936e-24     
   2.1544        1.6681e+18    1.2915e+15    2.97665936e-24     
   2.1544        1.6681e+18    2.1544e+15    2.97665936e-24     
   2.1544        1.6681e+18    3.5938e+15    2.97665936e-24     
   2.1544        1.6681e+18    5.9948e+15    2.97665936e-24     
   2.1544        1.6681e+18    1.0000e+16    2.97665936e-24     
   2.1544        2.7826e+18    1.0000e+14    3.59006044e-24     
   2.1544        2.7826e+18    1.6681e+14    3.59006044e-24     
   2.1544        2.7826e+18    2.7826e+14    3.59006044e-24     
   2.1544        2.7826e+18    4.6416e+14    3.59006044e-24     
   2.1544        2.7826e+18    7.7426e+14    3.59006044e-24     
   2.1544        2.7826e+18    1.2915e+15    3.59006044e-24     
   2.1544        2.7826e+18    2.1544e+15    3.59006044e-24     
   2.1544        2.7826e+18    3.5938e+15    3.59006044e-24     
   2.1544        2.7826e+18    5.9948e+15    3.59006044e-24     
   2.1544        2.7826e+18    1.0000e+16    3.59006044e-24     
   2.1544        4.6416e+18    1.0000e+14    4.03983471e-24     
   2.1544        4.6416e+18    1.6681e+14    4.03983471e-24     
   2.1544        4.6416e+18    2.7826e+14    4.03983471e-24     
   2.1544        4.6416e+18    4.6416e+14    4.03983471e-24     
   2.1544        4.6416e+18    7.7426e+14    4.03983471e-24     
   2.1544        4.6416e+18    1.2915e+15    4.03983471e-24     
   2.1544        4.6416e+18    2.1544e+15    4.03983471e-24     
   2.1544        4.6416e+18    3.5938e+15    4.03983471e-24     
   2.1544        4.6416e+18    5.9948e+15    4.03983471e-24     
   2.1544        4.6416e+18    1.0000e+16    4.03983471e-24     
   2.1544        7.7426e+18    1.0000e+14    4.20547113e-24     
   2.1544        7.7426e+18    1.6681e+14    4.20547113e-24     
   2.1544        7.7426e+18    2.7826e+14    4.20547113e-24     
   2.1544        7.7426e+18    4.6416e+14    4.20547113e-24     
   2.1544        7.7426e+18    7.7426e+14    4.20547113e-24     
   2.1544        7.7426e+18    1.2915e+15    4.20547113e-24     
   2.1544        7.7426e+18    2.1544e+15    4.20547113e-24     
   2.1544        7.7426e+18    3.5938e+15    4.20547113e-24     
   2.1544        7.7426e+18    5.9948e+15    4.20547113e-24     
   2.1544        7.7426e+18    1.0000e+16    4.20547113e-24     
   2.1544        1.2915e+19    1.0000e+14    4.03148325e-24     
   2.1544        1.2915e+19    1.6681e+14    4.03148325e-24     
   2.1544        1.2915e+19    2.7826e+14    4.03148325e-24     
   2.1544        1.2915e+19    4.6416e+14    4.03148325e-24     
   2.1544        1.2915e+19    7.7426e+14    4.03148325e-24     
   2.1544        1.2915e+19    1.2915e+15    4.03148325e-24     
   2.1544        1.2915e+19    2.1544e+15    4.03148325e-24     
   2.1544        1.2915e+19    3.5938e+15    4.03148325e-24     
   2.1544        1.2915e+19    5.9948e+15    4.03148325e-24     
   2.1544        1.2915e+19    1.0000e+16    4.03148325e-24     
   2.1544        2.1544e+19    1.0000e+14    3.55126370e-24     
   2.1544        2.1544e+19    1.6681e+14    3.55126370e-24     
   2.1544        2.1544e+19    2.7826e+14    3.55126370e-24     
   2.1544        2.1544e+19    4.6416e+14    3.55126370e-24     
   2.1544        2.1544e+19    7.7426e+14    3.55126370e-24     
   2.1544        2.1544e+19    1.2915e+15    3.55126370e-24     
   2.1544        2.1544e+19    2.1544e+15    3.55126370e-24     
   2.1544        2.1544e+19    3.5938e+15    3.55126370e-24     
   2.1544        2.1544e+19    5.9948e+15    3.55126370e-24     
   2.1544        2.1544e+19    1.0000e+16    3.55126370e-24     
   2.1544        3.5938e+19    1.0000e+14    2.87754962e-24     
   2.1544        3.5938e+19    1.6681e+14    2.87754962e-24     
   2.1544        3.5938e+19    2.7826e+14    2.87754962e-24     
   2.1544        3.5938e+19    4.6416e+14    2.87754962e-24     
   2.1544        3.5938e+19    7.7426e+14    2.87754962e-24     
   2.1544        3.5938e+19    1.2915e+15    2.87754962e-24     
   2.1544        3.5938e+19    2.1544e+15    2.87754962e-24     
   2.1544        3.5938e+19    3.5938e+15    2.87754962e-24     
   2.1544        3.5938e+19    5.9948e+15    2.87754962e-24     
   2.1544        3.5938e+19    1.0000e+16    2.87754962e-24     
   2.1544        5.9948e+19    1.0000e+14    2.15829063e-24     
   2.1544        5.9948e+19    1.6681e+14    2.15829063e-24     
   2.1544        5.9948e+19    2.7826e+14    2.15829063e-24     
   2.1544        5.9948e+19    4.6416e+14    2.15829063e-24     
   2.1544        5.9948e+19    7.7426e+14    2.15829063e-24     
   2.1544        5.9948e+19    1.2915e+15    2.15829063e-24     
   2.1544        5.9948e+19    2.1544e+15    2.15829063e-24     
   2.1544        5.9948e+19    3.5938e+15    2.15829063e-24     
   2.1544        5.9948e+19    5.9948e+15    2.15829063e-24     
   2.1544        5.9948e+19    1.0000e+16    2.15829063e-24     
   2.1544        1.0000e+20    1.0000e+14    1.51638805e-24     
   2.1544        1.0000e+20    1.6681e+14    1.51638805e-24     
   2.1544        1.0000e+20    2.7826e+14    1.51638805e-24     
   2.1544        1.0000e+20    4.6416e+14    1.51638805e-24     
   2.1544        1.0000e+20    7.7426e+14    1.51638805e-24     
   2.1544        1.0000e+20    1.2915e+15    1.51638805e-24     
   2.1544        1.0000e+20    2.1544e+15    1.51638805e-24     
   2.1544        1.0000e+20    3.5938e+15    1.51638805e-24     
   2.1544        1.0000e+20    5.9948e+15    1.51638805e-24     
   2.1544        1.0000e+20    1.0000e+16    1.51638805e-24     
   2.7826        1.0000e+18    1.0000e+14    2.69588929e-24     
   2.7826        1.0000e+18    1.6681e+14    2.69588929e-24     
   2.7826        1.0000e+18    2.7826e+14    2.69588929e-24     
   2.7826        1.0000e+18    4.6416e+14    2.69588929e-24     
   2.7826        1.0000e+18    7.7426e+14    2.69588929e-24     
   2.7826        1.0000e+18    1.2915e+15    2.69588929e-24     
